DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.252482	25	2	1	1	12	2	1	0	730	0	0	38.8264	0	0
DL	0.252732	25	2	2	1	12	2	1	0	730	0	0	38.8626	0	0
DL	0.252982	25	2	3	1	12	2	1	0	730	0	0	38.8813	0	0
DL	0.253232	25	3	0	1	12	2	1	0	25224	28	0	38.8383	0	0
DL	0.253482	25	3	1	1	12	2	1	0	25224	28	0	38.8072	0	0
DL	0.253714	25	3	2	1	11	2	1	0	23120	28	0	38.7663	0	0
UL	0.253732	25	3	2	12	1	2	1	0	58	0	0	38.7397 	0	0
DL	0.253929	25	3	3	1	9	2	1	0	18918	28	0	38.7822	0	0
UL	0.253946	25	3	3	10	1	2	1	0	58	0	0	38.7624 	0	0
DL	0.254143	25	4	0	1	7	2	1	0	14713	28	0	38.7716	0	0
UL	0.254161	25	4	0	8	1	2	1	0	58	0	0	38.8084 	0	0
DL	0.254393	25	4	1	1	7	2	1	0	14713	28	0	38.8067	0	0
DL	0.254643	25	4	2	1	7	2	1	0	14713	28	0	38.7791	0	0
DL	0.254893	25	4	3	1	7	2	1	0	14713	28	0	38.777	0	0
DL	0.255143	25	5	0	1	7	2	1	0	14713	28	0	38.7045	0	0
DL	0.255393	25	5	1	1	7	2	1	0	14713	28	0	38.7123	0	0
DL	0.255643	25	5	2	1	7	2	1	0	14713	28	0	38.7023	0	0
DL	0.255893	25	5	3	1	7	2	1	0	14713	28	0	38.6407	0	0
DL	0.256143	25	6	0	1	7	2	1	0	14713	28	0	38.6776	0	0
DL	0.256393	25	6	1	1	7	2	1	0	14713	28	0	38.6491	0	0
DL	0.256643	25	6	2	1	7	2	1	0	14713	28	0	38.6482	0	0
DL	0.256893	25	6	3	1	7	2	1	0	14713	28	0	38.6051	0	0
DL	0.257143	25	7	0	1	7	2	1	0	14713	28	0	38.6713	0	0
DL	0.257393	25	7	1	1	7	2	1	0	14713	28	0	38.6523	0	0
DL	0.257643	25	7	2	1	7	2	1	0	14713	28	0	38.5495	0	0
DL	0.257893	25	7	3	1	7	2	1	0	14713	28	0	38.5211	0	0
DL	0.258143	25	8	0	1	7	2	1	0	14713	28	0	38.5468	0	0
DL	0.258393	25	8	1	1	7	2	1	0	14713	28	0	38.5493	0	0
DL	0.258643	25	8	2	1	7	2	1	0	14713	28	0	38.5617	0	0
DL	0.258893	25	8	3	1	7	2	1	0	14713	28	0	38.558	0	0
DL	0.259143	25	9	0	1	7	2	1	0	14713	28	0	38.5622	0	0
DL	0.259393	25	9	1	1	7	2	1	0	14713	28	0	38.5641	0	0
DL	0.259643	25	9	2	1	7	2	1	0	14713	28	0	38.5629	0	0
DL	0.259893	25	9	3	1	7	2	1	0	14713	28	0	38.5127	0	0
DL	0.260143	26	0	0	1	7	2	1	0	14713	28	0	38.5154	0	0
DL	0.260393	26	0	1	1	7	2	1	0	14713	28	0	38.4913	0	0
DL	0.260643	26	0	2	1	7	2	1	0	14713	28	0	38.4601	0	0
DL	0.260893	26	0	3	1	7	2	1	0	14713	28	0	38.4095	0	0
DL	0.261143	26	1	0	1	7	2	1	0	14713	28	0	38.4663	0	0
DL	0.261393	26	1	1	1	7	2	1	0	14713	28	0	38.4697	0	0
DL	0.261643	26	1	2	1	7	2	1	0	14713	28	0	38.4561	0	0
DL	0.261893	26	1	3	1	7	2	1	0	14713	28	0	38.4232	0	0
DL	0.262143	26	2	0	1	7	2	1	0	14713	28	0	38.3982	0	0
DL	0.262393	26	2	1	1	7	2	1	0	14713	28	0	38.3186	0	0
DL	0.262643	26	2	2	1	7	2	1	0	14713	28	0	38.2885	0	0
DL	0.262893	26	2	3	1	7	2	1	0	14713	28	0	38.2416	0	0
DL	0.263143	26	3	0	1	7	2	1	0	14713	28	0	38.1833	0	0
DL	0.263393	26	3	1	1	7	2	1	0	14713	28	0	38.1408	0	0
DL	0.263643	26	3	2	1	7	2	1	0	14713	28	0	38.2057	0	0
DL	0.263893	26	3	3	1	7	2	1	0	14713	28	0	38.171	0	0
DL	0.264143	26	4	0	1	7	2	1	0	14713	28	0	38.1351	0	0
DL	0.264393	26	4	1	1	7	2	1	0	14713	28	0	38.1097	0	0
UL	0.264411	26	4	1	8	1	2	1	0	2104	28	0	38.1229 	0	0
DL	0.264643	26	4	2	1	7	2	1	0	14713	28	0	38.1513	0	0
UL	0.264661	26	4	2	8	1	2	1	0	2104	28	0	38.1446 	0	0
DL	0.264893	26	4	3	1	7	2	1	0	14713	28	0	38.1422	0	0
UL	0.264911	26	4	3	8	1	2	1	0	2104	28	0	38.1521 	0	0
DL	0.265143	26	5	0	1	7	2	1	0	14713	28	0	38.1736	0	0
DL	0.265393	26	5	1	1	7	2	1	0	14713	28	0	38.1929	0	0
DL	0.265643	26	5	2	1	7	2	1	0	14713	28	0	38.1648	0	0
DL	0.265893	26	5	3	1	7	2	1	0	14713	28	0	38.2134	0	0
DL	0.266143	26	6	0	1	7	2	1	0	14713	28	0	38.2429	0	0
DL	0.266393	26	6	1	1	7	2	1	0	14713	28	0	38.1953	0	0
DL	0.266643	26	6	2	1	7	2	1	0	14713	28	0	38.2897	0	0
DL	0.266893	26	6	3	1	7	2	1	0	14713	28	0	38.3428	0	0
DL	0.267143	26	7	0	1	7	2	1	0	14713	28	0	38.3124	0	0
DL	0.267393	26	7	1	1	7	2	1	0	14713	28	0	38.2496	0	0
DL	0.267643	26	7	2	1	7	2	1	0	14713	28	0	38.2751	0	0
DL	0.267893	26	7	3	1	7	2	1	0	14713	28	0	38.244	0	0
DL	0.268143	26	8	0	1	7	2	1	0	14713	28	0	38.2559	0	0
DL	0.268393	26	8	1	1	7	2	1	0	14713	28	0	38.2489	0	0
DL	0.268643	26	8	2	1	7	2	1	0	14713	28	0	38.1663	0	0
DL	0.268893	26	8	3	1	7	2	1	0	14713	28	0	38.1653	0	0
DL	0.269143	26	9	0	1	7	2	1	0	14713	28	0	38.1696	0	0
DL	0.269393	26	9	1	1	7	2	1	0	14713	28	0	38.1439	0	0
DL	0.269643	26	9	2	1	7	2	1	0	14713	28	0	38.1177	0	0
DL	0.269893	26	9	3	1	7	2	1	0	14713	28	0	38.1778	0	0
DL	0.270143	27	0	0	1	7	2	1	0	14713	28	0	38.2342	0	0
DL	0.270393	27	0	1	1	7	2	1	0	14713	28	0	38.2488	0	0
DL	0.270643	27	0	2	1	7	2	1	0	14713	28	0	38.3147	0	0
DL	0.270893	27	0	3	1	7	2	1	0	14713	28	0	38.3601	0	0
DL	0.271143	27	1	0	1	7	2	1	0	14713	28	0	38.3607	0	0
DL	0.271393	27	1	1	1	7	2	1	0	14713	28	0	38.4267	0	0
DL	0.271643	27	1	2	1	7	2	1	0	14713	28	0	38.4557	0	0
DL	0.271893	27	1	3	1	7	2	1	0	14713	28	0	38.5068	0	0
DL	0.272143	27	2	0	1	7	2	1	0	14713	28	0	38.4774	0	0
DL	0.272393	27	2	1	1	7	2	1	0	14713	28	0	38.4969	0	0
DL	0.272643	27	2	2	1	7	2	1	0	14713	28	0	38.4724	0	0
DL	0.272893	27	2	3	1	7	2	1	0	14713	28	0	38.5133	0	0
DL	0.273143	27	3	0	1	7	2	1	0	14713	28	0	38.5278	0	0
DL	0.273393	27	3	1	1	7	2	1	0	14713	28	0	38.5332	0	0
DL	0.273643	27	3	2	1	7	2	1	0	14713	28	0	38.5292	0	0
DL	0.273893	27	3	3	1	7	2	1	0	14713	28	0	38.5206	0	0
DL	0.274143	27	4	0	1	7	2	1	0	14713	28	0	38.5103	0	0
DL	0.274393	27	4	1	1	7	2	1	0	14713	28	0	38.4559	0	0
DL	0.274643	27	4	2	1	7	2	1	0	14713	28	0	38.4595	0	0
DL	0.274893	27	4	3	1	7	2	1	0	14713	28	0	38.535	0	0
DL	0.275143	27	5	0	1	7	2	1	0	14713	28	0	38.5297	0	0
UL	0.275161	27	5	0	8	1	2	1	0	2104	28	0	38.5309 	0	0
DL	0.275393	27	5	1	1	7	2	1	0	14713	28	0	38.5136	0	0
UL	0.275411	27	5	1	8	1	2	1	0	2104	28	0	38.5274 	0	0
DL	0.275643	27	5	2	1	7	2	1	0	14713	28	0	38.506	0	0
UL	0.275661	27	5	2	8	1	2	1	0	2104	28	0	38.4715 	0	0
DL	0.275893	27	5	3	1	7	2	1	0	14713	28	0	38.4885	0	0
DL	0.276143	27	6	0	1	7	2	1	0	14713	28	0	38.4671	0	0
DL	0.276393	27	6	1	1	7	2	1	0	14713	28	0	38.4644	0	0
DL	0.276643	27	6	2	1	7	2	1	0	14713	28	0	38.4809	0	0
DL	0.276893	27	6	3	1	7	2	1	0	14713	28	0	38.4304	0	0
DL	0.277143	27	7	0	1	7	2	1	0	14713	28	0	38.3857	0	0
DL	0.277393	27	7	1	1	7	2	1	0	14713	28	0	38.401	0	0
DL	0.277643	27	7	2	1	7	2	1	0	14713	28	0	38.3712	0	0
DL	0.277893	27	7	3	1	7	2	1	0	14713	28	0	38.369	0	0
DL	0.278143	27	8	0	1	7	2	1	0	14713	28	0	38.3414	0	0
DL	0.278393	27	8	1	1	7	2	1	0	14713	28	0	38.3684	0	0
DL	0.278643	27	8	2	1	7	2	1	0	14713	28	0	38.3637	0	0
DL	0.278893	27	8	3	1	7	2	1	0	14713	28	0	38.3944	0	0
DL	0.279143	27	9	0	1	7	2	1	0	14713	28	0	38.4154	0	0
DL	0.279393	27	9	1	1	7	2	1	0	14713	28	0	38.4279	0	0
DL	0.279643	27	9	2	1	7	2	1	0	14713	28	0	38.4245	0	0
DL	0.279893	27	9	3	1	7	2	1	0	14713	28	0	38.411	0	0
DL	0.280143	28	0	0	1	7	2	1	0	14713	28	0	38.4151	0	0
DL	0.280393	28	0	1	1	7	2	1	0	14713	28	0	38.4642	0	0
DL	0.280643	28	0	2	1	7	2	1	0	14713	28	0	38.3983	0	0
DL	0.280893	28	0	3	1	7	2	1	0	14713	28	0	38.3573	0	0
DL	0.281143	28	1	0	1	7	2	1	0	14713	28	0	38.3982	0	0
DL	0.281393	28	1	1	1	7	2	1	0	14713	28	0	38.4053	0	0
DL	0.281643	28	1	2	1	7	2	1	0	14713	28	0	38.4144	0	0
DL	0.281893	28	1	3	1	7	2	1	0	14713	28	0	38.4261	0	0
DL	0.282143	28	2	0	1	7	2	1	0	14713	28	0	38.4358	0	0
DL	0.282393	28	2	1	1	7	2	1	0	14713	28	0	38.4704	0	0
DL	0.282643	28	2	2	1	7	2	1	0	14713	28	0	38.4587	0	0
DL	0.282893	28	2	3	1	7	2	1	0	14713	28	0	38.4208	0	0
DL	0.283143	28	3	0	1	7	2	1	0	14713	28	0	38.4622	0	0
DL	0.283393	28	3	1	1	7	2	1	0	14713	28	0	38.4725	0	0
DL	0.283643	28	3	2	1	7	2	1	0	14713	28	0	38.4483	0	0
DL	0.283893	28	3	3	1	7	2	1	0	14713	28	0	38.4748	0	0
DL	0.284143	28	4	0	1	7	2	1	0	14713	28	0	38.4832	0	0
DL	0.284393	28	4	1	1	7	2	1	0	14713	28	0	38.4718	0	0
DL	0.284643	28	4	2	1	7	2	1	0	14713	28	0	38.5226	0	0
DL	0.284893	28	4	3	1	7	2	1	0	14713	28	0	38.5882	0	0
DL	0.285143	28	5	0	1	7	2	1	0	14713	28	0	38.546	0	0
DL	0.285393	28	5	1	1	7	2	1	0	14713	28	0	38.5655	0	0
DL	0.285643	28	5	2	1	7	2	1	0	14713	28	0	38.6164	0	0
DL	0.285893	28	5	3	1	7	2	1	0	14713	28	0	38.5618	0	0
UL	0.285911	28	5	3	8	1	2	1	0	2104	28	0	38.5857 	0	0
DL	0.286143	28	6	0	1	7	2	1	0	14713	28	0	38.6123	0	0
UL	0.286161	28	6	0	8	1	2	1	0	2104	28	0	38.6014 	0	0
DL	0.286393	28	6	1	1	7	2	1	0	14713	28	0	38.5673	0	0
UL	0.286411	28	6	1	8	1	2	1	0	2104	28	0	38.5873 	0	0
DL	0.286643	28	6	2	1	7	2	1	0	14713	28	0	38.5464	0	0
DL	0.286893	28	6	3	1	7	2	1	0	14713	28	0	38.6161	0	0
DL	0.287143	28	7	0	1	7	2	1	0	14713	28	0	38.6493	0	0
DL	0.287393	28	7	1	1	7	2	1	0	14713	28	0	38.658	0	0
DL	0.287643	28	7	2	1	7	2	1	0	14713	28	0	38.5978	0	0
DL	0.287893	28	7	3	1	7	2	1	0	14713	28	0	38.5397	0	0
DL	0.288143	28	8	0	1	7	2	1	0	14713	28	0	38.5438	0	0
DL	0.288393	28	8	1	1	7	2	1	0	14713	28	0	38.6219	0	0
DL	0.288643	28	8	2	1	7	2	1	0	14713	28	0	38.6887	0	0
DL	0.288893	28	8	3	1	7	2	1	0	14713	28	0	38.6836	0	0
DL	0.289143	28	9	0	1	7	2	1	0	14713	28	0	38.6255	0	0
DL	0.289393	28	9	1	1	7	2	1	0	14713	28	0	38.6488	0	0
DL	0.289643	28	9	2	1	7	2	1	0	14713	28	0	38.7017	0	0
DL	0.289893	28	9	3	1	7	2	1	0	14713	28	0	38.6919	0	0
DL	0.290143	29	0	0	1	7	2	1	0	14713	28	0	38.7595	0	0
DL	0.290393	29	0	1	1	7	2	1	0	14713	28	0	38.7488	0	0
DL	0.290643	29	0	2	1	7	2	1	0	14713	28	0	38.824	0	0
DL	0.290893	29	0	3	1	7	2	1	0	14713	28	0	38.8639	0	0
DL	0.291143	29	1	0	1	7	2	1	0	14713	28	0	38.849	0	0
DL	0.291393	29	1	1	1	7	2	1	0	14713	28	0	38.8033	0	0
DL	0.291643	29	1	2	1	7	2	1	0	14713	28	0	38.8717	0	0
DL	0.291893	29	1	3	1	7	2	1	0	14713	28	0	38.8487	0	0
DL	0.292143	29	2	0	1	7	2	1	0	14713	28	0	38.8768	0	0
DL	0.292393	29	2	1	1	7	2	1	0	14713	28	0	38.8867	0	0
DL	0.292643	29	2	2	1	7	2	1	0	14713	28	0	38.8819	0	0
DL	0.292893	29	2	3	1	7	2	1	0	14713	28	0	38.8564	0	0
DL	0.293143	29	3	0	1	7	2	1	0	14713	28	0	38.8867	0	0
DL	0.293393	29	3	1	1	7	2	1	0	14713	28	0	38.9514	0	0
DL	0.293643	29	3	2	1	7	2	1	0	14713	28	0	38.9272	0	0
DL	0.293893	29	3	3	1	7	2	1	0	14713	28	0	38.9088	0	0
DL	0.294143	29	4	0	1	7	2	1	0	14713	28	0	38.9336	0	0
DL	0.294393	29	4	1	1	7	2	1	0	14713	28	0	38.9191	0	0
DL	0.294643	29	4	2	1	7	2	1	0	14713	28	0	38.9456	0	0
DL	0.294893	29	4	3	1	7	2	1	0	14713	28	0	38.9036	0	0
DL	0.295143	29	5	0	1	7	2	1	0	14713	28	0	38.9125	0	0
DL	0.295393	29	5	1	1	7	2	1	0	14713	28	0	38.9752	0	0
DL	0.295643	29	5	2	1	7	2	1	0	14713	28	0	38.9187	0	0
DL	0.295893	29	5	3	1	7	2	1	0	14713	28	0	38.9277	0	0
DL	0.296143	29	6	0	1	7	2	1	0	14713	28	0	38.9527	0	0
DL	0.296393	29	6	1	1	7	2	1	0	14713	28	0	38.9919	0	0
DL	0.296643	29	6	2	1	7	2	1	0	14713	28	0	38.9778	0	0
UL	0.296661	29	6	2	8	1	2	1	0	2104	28	0	38.9993 	0	0
DL	0.296893	29	6	3	1	7	2	1	0	14713	28	0	39.0214	0	0
UL	0.296911	29	6	3	8	1	2	1	0	2104	28	0	39.0217 	0	0
DL	0.297143	29	7	0	1	7	2	1	0	14713	28	0	38.9991	0	0
UL	0.297161	29	7	0	8	1	2	1	0	2104	28	0	38.9776 	0	0
DL	0.297393	29	7	1	1	7	2	1	0	14713	28	0	38.945	0	0
DL	0.297643	29	7	2	1	7	2	1	0	14713	28	0	38.9036	0	0
DL	0.297893	29	7	3	1	7	2	1	0	14713	28	0	38.9587	0	0
DL	0.298143	29	8	0	1	7	2	1	0	14713	28	0	38.9837	0	0
DL	0.298393	29	8	1	1	7	2	1	0	14713	28	0	38.8811	0	0
DL	0.298643	29	8	2	1	7	2	1	0	14713	28	0	38.9014	0	0
DL	0.298893	29	8	3	1	7	2	1	0	14713	28	0	38.8907	0	0
DL	0.299143	29	9	0	1	7	2	1	0	14713	28	0	38.9415	0	0
DL	0.299393	29	9	1	1	7	2	1	0	14713	28	0	39.022	0	0
DL	0.299643	29	9	2	1	7	2	1	0	14713	28	0	39.0225	0	0
DL	0.299893	29	9	3	1	7	2	1	0	14713	28	0	39.0112	0	0
DL	0.300143	30	0	0	1	7	2	1	0	14713	28	0	39.0737	0	0
DL	0.300393	30	0	1	1	7	2	1	0	14713	28	0	26.4801	0	1.44496e-05
DL	0.300643	30	0	2	1	7	2	1	0	14713	28	0	26.5441	0	1.08935e-05
DL	0.300893	30	0	3	1	7	2	1	0	14713	28	0	26.5167	0	1.27819e-05
DL	0.301143	30	1	0	1	7	2	1	0	14713	28	0	26.4368	0	2.03163e-05
DL	0.301393	30	1	1	1	7	2	1	0	14713	28	0	26.3835	0	2.75983e-05
DL	0.301643	30	1	2	1	7	2	1	0	14713	28	0	26.402	0	2.81157e-05
DL	0.301893	30	1	3	1	7	2	1	0	14713	28	0	26.3448	0	4.28846e-05
DL	0.302143	30	2	0	1	7	2	1	0	14713	28	0	26.3796	0	3.68275e-05
DL	0.302393	30	2	1	1	7	2	1	0	14713	28	0	26.2983	0	5.50882e-05
DL	0.302643	30	2	2	1	7	2	1	0	14713	28	0	26.2452	0	7.56302e-05
DL	0.302893	30	2	3	1	7	2	1	0	14713	28	0	26.2265	0	7.82855e-05
DL	0.303143	30	3	0	1	7	2	1	0	14713	28	0	26.207	0	7.61567e-05
DL	0.303393	30	3	1	1	7	2	1	0	14713	28	0	26.2315	0	5.84581e-05
DL	0.303643	30	3	2	1	7	2	1	0	14713	28	0	26.2383	0	4.71499e-05
DL	0.303893	30	3	3	1	7	2	1	0	14713	28	0	26.2868	0	2.90348e-05
DL	0.304143	30	4	0	1	7	2	1	0	14713	28	0	26.2782	0	2.58342e-05
DL	0.304393	30	4	1	1	7	2	1	0	14713	28	0	26.3535	0	1.56681e-05
DL	0.304643	30	4	2	1	7	2	1	0	14713	28	0	26.366	0	1.29545e-05
DL	0.304893	30	4	3	1	7	2	1	0	14713	28	0	26.3279	0	1.40886e-05
DL	0.305143	30	5	0	1	7	2	1	0	14713	28	0	26.3032	0	1.59873e-05
DL	0.305393	30	5	1	1	7	2	1	0	14713	28	0	26.2708	0	1.68379e-05
DL	0.305643	30	5	2	1	7	2	1	0	14713	28	0	26.2211	0	2.0543e-05
DL	0.305893	30	5	3	1	7	2	1	0	14713	28	0	26.2129	0	2.13245e-05
DL	0.306143	30	6	0	1	7	2	1	0	14713	28	0	26.1997	0	2.2109e-05
DL	0.306393	30	6	1	1	7	2	1	0	14713	28	0	26.2079	0	1.86079e-05
DL	0.306643	30	6	2	1	7	2	1	0	14713	28	0	26.2305	0	1.30976e-05
DL	0.306893	30	6	3	1	7	2	1	0	14713	28	0	26.2101	0	1.16202e-05
DL	0.307143	30	7	0	1	7	2	1	0	14713	28	0	26.2324	0	7.88381e-06
DL	0.307393	30	7	1	1	7	2	1	0	14713	28	0	26.2054	0	7.96743e-06
UL	0.307411	30	7	1	8	1	2	1	0	2104	28	0	26.0828 	0	0.000456193
DL	0.307643	30	7	2	1	7	2	1	0	14713	28	0	26.2772	0	4.63672e-06
UL	0.307661	30	7	2	8	1	2	1	0	2104	28	0	26.1263 	0	0.000317421
DL	0.307893	30	7	3	1	7	2	1	0	14713	28	0	26.2802	0	3.81475e-06
UL	0.307911	30	7	3	8	1	2	1	0	2104	28	0	26.1407 	0	0.000280343
DL	0.308143	30	8	0	1	7	2	1	0	14713	28	0	26.274	0	3.66312e-06
DL	0.308393	30	8	1	1	7	2	1	0	14713	28	0	26.253	0	4.99235e-06
DL	0.308643	30	8	2	1	7	2	1	0	14713	28	0	26.1974	0	8.97083e-06
DL	0.308893	30	8	3	1	7	2	1	0	14713	28	0	26.1585	0	1.6279e-05
DL	0.309143	30	9	0	1	7	2	1	0	14713	28	0	26.2057	0	1.54898e-05
DL	0.309393	30	9	1	1	7	2	1	0	14713	28	0	26.2315	0	1.45187e-05
DL	0.309643	30	9	2	1	7	2	1	0	14713	28	0	26.2025	0	1.89893e-05
DL	0.309893	30	9	3	1	7	2	1	0	14713	28	0	26.1861	0	2.18396e-05
DL	0.310143	31	0	0	1	7	2	1	0	14713	28	0	26.188	0	2.13302e-05
DL	0.310393	31	0	1	1	7	2	1	0	14713	28	0	26.2307	0	1.64571e-05
DL	0.310643	31	0	2	1	7	2	1	0	14713	28	0	26.1763	0	2.14456e-05
DL	0.310893	31	0	3	1	7	2	1	0	14713	28	0	26.2191	0	1.59576e-05
DL	0.311143	31	1	0	1	7	2	1	0	14713	28	0	26.2095	0	1.96861e-05
DL	0.311393	31	1	1	1	7	2	1	0	14713	28	0	26.2303	0	1.95515e-05
DL	0.311643	31	1	2	1	7	2	1	0	14713	28	0	26.1984	0	2.79511e-05
DL	0.311893	31	1	3	1	7	2	1	0	14713	28	0	26.1918	0	3.88692e-05
DL	0.312143	31	2	0	1	7	2	1	0	14713	28	0	26.1445	0	7.2242e-05
DL	0.312393	31	2	1	1	7	2	1	0	14713	28	0	26.1558	0	9.42154e-05
DL	0.312643	31	2	2	1	7	2	1	0	14713	28	0	26.1268	0	0.000159785
DL	0.312893	31	2	3	1	7	2	1	0	14713	28	0	26.1167	0	0.000236976
DL	0.313143	31	3	0	1	7	2	1	0	14713	28	0	26.1854	0	0.000234466
DL	0.313393	31	3	1	1	7	2	1	0	14713	28	0	26.1862	0	0.000280027
DL	0.313643	31	3	2	1	7	2	1	0	14713	28	0	26.227	0	0.000277356
DL	0.313893	31	3	3	1	7	2	1	0	14713	28	0	26.2829	0	0.000231258
DL	0.314143	31	4	0	1	7	2	1	0	14713	28	0	26.3587	0	0.000160997
DL	0.314393	31	4	1	1	7	2	1	0	14713	28	0	26.3522	0	0.000175271
DL	0.314643	31	4	2	1	7	2	1	0	14713	28	0	26.3532	0	0.000183585
DL	0.314893	31	4	3	1	7	2	1	0	14713	28	0	26.3337	0	0.000212792
DL	0.315143	31	5	0	1	7	2	1	0	14713	28	0	26.3725	0	0.000228182
DL	0.315393	31	5	1	1	7	2	1	0	14713	28	0	26.3426	0	0.000358395
DL	0.315643	31	5	2	1	7	2	1	0	14713	28	0	26.3525	0	0.000489912
DL	0.315893	31	5	3	1	7	2	1	0	14713	28	0	26.3164	0	0.00084854
DL	0.316143	31	6	0	1	7	2	1	0	14713	28	0	26.2624	0	0.00134462
DL	0.316393	31	6	1	1	7	2	1	0	14713	28	0	26.3111	0	0.00144386
DL	0.316643	31	6	2	1	7	2	1	0	14713	28	0	26.3077	0	0.00189451
DL	0.316893	31	6	3	1	7	2	1	0	14713	28	0	26.2893	0	0.00254625
DL	0.317143	31	7	0	1	7	2	1	0	14713	28	0	26.2372	0	0.00371974
DL	0.317393	31	7	1	1	7	2	1	0	14713	28	0	26.2924	0	0.00357989
DL	0.317643	31	7	2	1	7	2	1	0	14713	28	0	26.287	0	0.00453308
DL	0.317893	31	7	3	1	7	2	1	0	14713	28	0	26.3234	0	0.00426654
DL	0.318143	31	8	0	1	7	2	1	0	14713	28	0	26.3228	0	0.00481531
UL	0.318161	31	8	0	8	1	2	1	0	2104	28	0	26.201 	0	0.000377391
DL	0.318393	31	8	1	1	7	2	1	0	14713	28	0	26.2701	0	0.00631704
UL	0.318411	31	8	1	8	1	2	1	0	2104	28	0	26.1559 	0	0.000501268
DL	0.318643	31	8	2	1	7	2	1	0	14713	28	0	26.2645	0	0.00662342
UL	0.318661	31	8	2	8	1	2	1	0	2104	28	0	26.2038 	0	0.000443015
DL	0.318893	31	8	3	1	7	2	1	0	14713	28	0	26.2755	0	0.0063295
DL	0.319143	31	9	0	1	7	2	1	0	14713	28	0	26.3107	0	0.00558751
DL	0.319393	31	9	1	1	7	2	1	0	14713	28	0	26.2833	0	0.00587522
DL	0.319643	31	9	2	1	7	2	1	0	14713	28	0	26.3102	0	0.00467167
DL	0.319893	31	9	3	1	7	2	1	0	14713	28	0	26.3006	0	0.00491177
DL	0.320143	32	0	0	1	7	2	1	0	14713	28	0	26.2477	0	0.00575005
DL	0.320393	32	0	1	1	7	2	1	0	14713	28	0	26.1538	0	0.00761866
DL	0.320643	32	0	2	1	7	2	1	0	14713	28	0	26.1903	0	0.00571183
DL	0.320893	32	0	3	1	7	2	1	0	14713	28	0	26.1921	0	0.00471618
DL	0.321143	32	1	0	1	7	2	1	0	14713	28	0	26.1899	0	0.00348335
DL	0.321393	32	1	1	1	7	2	1	0	14713	28	0	26.2959	0	0.00159147
DL	0.321643	32	1	2	1	7	2	1	0	14713	28	0	26.3302	0	0.000828825
DL	0.321893	32	1	3	1	7	2	1	0	14713	28	0	26.3516	0	0.000473966
DL	0.322143	32	2	0	1	7	2	1	0	14713	28	0	26.3744	0	0.000243774
DL	0.322393	32	2	1	1	7	2	1	0	14713	28	0	26.244	0	0.00024508
DL	0.322643	32	2	2	1	7	2	1	0	14713	28	0	26.1934	0	0.000166609
DL	0.322893	32	2	3	1	7	2	1	0	14713	28	0	26.1589	0	0.000129155
DL	0.323143	32	3	0	1	7	2	1	0	14713	28	0	26.1788	0	8.03399e-05
DL	0.323393	32	3	1	1	7	2	1	0	14713	28	0	26.1752	0	6.42856e-05
DL	0.323643	32	3	2	1	7	2	1	0	14713	28	0	26.1328	0	7.11146e-05
DL	0.323893	32	3	3	1	7	2	1	0	14713	28	0	26.1188	0	7.16453e-05
DL	0.324143	32	4	0	1	7	2	1	0	14713	28	0	26.1209	0	8.09205e-05
DL	0.324393	32	4	1	1	7	2	1	0	14713	28	0	26.1253	0	8.91227e-05
DL	0.324643	32	4	2	1	7	2	1	0	14713	28	0	26.1009	0	0.000113408
DL	0.324893	32	4	3	1	7	2	1	0	14713	28	0	26.155	0	9.85203e-05
DL	0.325143	32	5	0	1	7	2	1	0	14713	28	0	26.2033	0	8.85079e-05
DL	0.325393	32	5	1	1	7	2	1	0	14713	28	0	26.1033	0	0.000173311
DL	0.325643	32	5	2	1	7	2	1	0	14713	28	0	26.067	0	0.000223329
DL	0.325893	32	5	3	1	7	2	1	0	14713	28	0	26.0677	0	0.000236226
DL	0.326143	32	6	0	1	7	2	1	0	14713	28	0	26.1213	0	0.000191171
DL	0.326393	32	6	1	1	7	2	1	0	14713	28	0	26.1084	0	0.000214215
DL	0.326643	32	6	2	1	7	2	1	0	14713	28	0	26.1623	0	0.000174711
DL	0.326893	32	6	3	1	7	2	1	0	14713	28	0	26.188	0	0.000170777
DL	0.327143	32	7	0	1	7	2	1	0	14713	28	0	26.1855	0	0.000202103
DL	0.327393	32	7	1	1	7	2	1	0	14713	28	0	26.1847	0	0.000225381
DL	0.327643	32	7	2	1	7	2	1	0	14713	28	0	26.2203	0	0.000235078
DL	0.327893	32	7	3	1	7	2	1	0	14713	28	0	26.257	0	0.000212553
DL	0.328143	32	8	0	1	7	2	1	0	14713	28	0	26.2462	0	0.000258667
DL	0.328393	32	8	1	1	7	2	1	0	14713	28	0	26.3125	0	0.00019161
DL	0.328643	32	8	2	1	7	2	1	0	14713	28	0	26.3118	0	0.000195504
DL	0.328893	32	8	3	1	7	2	1	0	14713	28	0	26.3625	0	0.000168241
UL	0.328911	32	8	3	8	1	2	1	0	2104	28	0	26.4348 	0	7.41551e-05
DL	0.329143	32	9	0	1	7	2	1	0	14713	28	0	26.4007	0	0.000157629
UL	0.329161	32	9	0	8	1	2	1	0	2104	28	0	26.5506 	0	4.65171e-05
DL	0.329393	32	9	1	1	7	2	1	0	14713	28	0	26.3669	0	0.000231126
