DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.252482	25	2	1	1	12	2	1	0	730	0	0	39.3596	0	0
DL	0.252732	25	2	2	1	12	2	1	0	730	0	0	39.3523	0	0
DL	0.252982	25	2	3	1	12	2	1	0	730	0	0	39.3655	0	0
DL	0.253232	25	3	0	1	12	2	1	0	25224	28	0	39.3425	0	0
DL	0.253482	25	3	1	1	12	2	1	0	25224	28	0	39.3358	0	0
DL	0.253714	25	3	2	1	11	2	1	0	23120	28	0	39.2907	0	0
UL	0.253732	25	3	2	12	1	2	1	0	58	0	0	39.2499 	0	0
DL	0.253929	25	3	3	1	9	2	1	0	18918	28	0	39.2489	0	0
UL	0.253946	25	3	3	10	1	2	1	0	58	0	0	39.2712 	0	0
DL	0.254143	25	4	0	1	7	2	1	0	14713	28	0	39.267	0	0
UL	0.254161	25	4	0	8	1	2	1	0	58	0	0	39.2598 	0	0
DL	0.254393	25	4	1	1	7	2	1	0	14713	28	0	39.2208	0	0
DL	0.254643	25	4	2	1	7	2	1	0	14713	28	0	39.2641	0	0
DL	0.254893	25	4	3	1	7	2	1	0	14713	28	0	39.2553	0	0
DL	0.255143	25	5	0	1	7	2	1	0	14713	28	0	39.24	0	0
DL	0.255393	25	5	1	1	7	2	1	0	14713	28	0	39.1981	0	0
DL	0.255643	25	5	2	1	7	2	1	0	14713	28	0	39.2656	0	0
DL	0.255893	25	5	3	1	7	2	1	0	14713	28	0	39.2881	0	0
DL	0.256143	25	6	0	1	7	2	1	0	14713	28	0	39.2491	0	0
DL	0.256393	25	6	1	1	7	2	1	0	14713	28	0	39.2402	0	0
DL	0.256643	25	6	2	1	7	2	1	0	14713	28	0	39.3023	0	0
DL	0.256893	25	6	3	1	7	2	1	0	14713	28	0	39.2882	0	0
DL	0.257143	25	7	0	1	7	2	1	0	14713	28	0	39.3139	0	0
DL	0.257393	25	7	1	1	7	2	1	0	14713	28	0	39.3242	0	0
DL	0.257643	25	7	2	1	7	2	1	0	14713	28	0	39.299	0	0
DL	0.257893	25	7	3	1	7	2	1	0	14713	28	0	39.3633	0	0
DL	0.258143	25	8	0	1	7	2	1	0	14713	28	0	39.2938	0	0
DL	0.258393	25	8	1	1	7	2	1	0	14713	28	0	39.2613	0	0
DL	0.258643	25	8	2	1	7	2	1	0	14713	28	0	39.2815	0	0
DL	0.258893	25	8	3	1	7	2	1	0	14713	28	0	39.2805	0	0
DL	0.259143	25	9	0	1	7	2	1	0	14713	28	0	39.3167	0	0
DL	0.259393	25	9	1	1	7	2	1	0	14713	28	0	39.3052	0	0
DL	0.259643	25	9	2	1	7	2	1	0	14713	28	0	39.296	0	0
DL	0.259893	25	9	3	1	7	2	1	0	14713	28	0	39.3016	0	0
DL	0.260143	26	0	0	1	7	2	1	0	14713	28	0	39.2939	0	0
DL	0.260393	26	0	1	1	7	2	1	0	14713	28	0	39.3015	0	0
DL	0.260643	26	0	2	1	7	2	1	0	14713	28	0	39.2585	0	0
DL	0.260893	26	0	3	1	7	2	1	0	14713	28	0	39.23	0	0
DL	0.261143	26	1	0	1	7	2	1	0	14713	28	0	39.1156	0	0
DL	0.261393	26	1	1	1	7	2	1	0	14713	28	0	39.0799	0	0
DL	0.261643	26	1	2	1	7	2	1	0	14713	28	0	39.0847	0	0
DL	0.261893	26	1	3	1	7	2	1	0	14713	28	0	39.0794	0	0
DL	0.262143	26	2	0	1	7	2	1	0	14713	28	0	39.0292	0	0
DL	0.262393	26	2	1	1	7	2	1	0	14713	28	0	39.0409	0	0
DL	0.262643	26	2	2	1	7	2	1	0	14713	28	0	39.0192	0	0
DL	0.262893	26	2	3	1	7	2	1	0	14713	28	0	39.0186	0	0
DL	0.263143	26	3	0	1	7	2	1	0	14713	28	0	39.0175	0	0
DL	0.263393	26	3	1	1	7	2	1	0	14713	28	0	39.0467	0	0
DL	0.263643	26	3	2	1	7	2	1	0	14713	28	0	39.0643	0	0
DL	0.263893	26	3	3	1	7	2	1	0	14713	28	0	38.9986	0	0
DL	0.264143	26	4	0	1	7	2	1	0	14713	28	0	38.9724	0	0
DL	0.264393	26	4	1	1	7	2	1	0	14713	28	0	39.0035	0	0
UL	0.264411	26	4	1	8	1	2	1	0	2104	28	0	39.0054 	0	0
DL	0.264643	26	4	2	1	7	2	1	0	14713	28	0	39.0369	0	0
UL	0.264661	26	4	2	8	1	2	1	0	2104	28	0	39.015 	0	0
DL	0.264893	26	4	3	1	7	2	1	0	14713	28	0	39.0111	0	0
UL	0.264911	26	4	3	8	1	2	1	0	2104	28	0	38.9989 	0	0
DL	0.265143	26	5	0	1	7	2	1	0	14713	28	0	39.0015	0	0
DL	0.265393	26	5	1	1	7	2	1	0	14713	28	0	38.9687	0	0
DL	0.265643	26	5	2	1	7	2	1	0	14713	28	0	38.9945	0	0
DL	0.265893	26	5	3	1	7	2	1	0	14713	28	0	38.993	0	0
DL	0.266143	26	6	0	1	7	2	1	0	14713	28	0	38.9977	0	0
DL	0.266393	26	6	1	1	7	2	1	0	14713	28	0	38.9882	0	0
DL	0.266643	26	6	2	1	7	2	1	0	14713	28	0	38.9928	0	0
DL	0.266893	26	6	3	1	7	2	1	0	14713	28	0	38.9572	0	0
DL	0.267143	26	7	0	1	7	2	1	0	14713	28	0	39.0109	0	0
DL	0.267393	26	7	1	1	7	2	1	0	14713	28	0	38.9386	0	0
DL	0.267643	26	7	2	1	7	2	1	0	14713	28	0	38.9277	0	0
DL	0.267893	26	7	3	1	7	2	1	0	14713	28	0	38.886	0	0
DL	0.268143	26	8	0	1	7	2	1	0	14713	28	0	38.9794	0	0
DL	0.268393	26	8	1	1	7	2	1	0	14713	28	0	38.9855	0	0
DL	0.268643	26	8	2	1	7	2	1	0	14713	28	0	39.0367	0	0
DL	0.268893	26	8	3	1	7	2	1	0	14713	28	0	39.0974	0	0
DL	0.269143	26	9	0	1	7	2	1	0	14713	28	0	39.1057	0	0
DL	0.269393	26	9	1	1	7	2	1	0	14713	28	0	39.0913	0	0
DL	0.269643	26	9	2	1	7	2	1	0	14713	28	0	39.0588	0	0
DL	0.269893	26	9	3	1	7	2	1	0	14713	28	0	39.0694	0	0
DL	0.270143	27	0	0	1	7	2	1	0	14713	28	0	39.0869	0	0
DL	0.270393	27	0	1	1	7	2	1	0	14713	28	0	39.0677	0	0
DL	0.270643	27	0	2	1	7	2	1	0	14713	28	0	39.0807	0	0
DL	0.270893	27	0	3	1	7	2	1	0	14713	28	0	39.0869	0	0
DL	0.271143	27	1	0	1	7	2	1	0	14713	28	0	39.051	0	0
DL	0.271393	27	1	1	1	7	2	1	0	14713	28	0	39.0456	0	0
DL	0.271643	27	1	2	1	7	2	1	0	14713	28	0	39.0887	0	0
DL	0.271893	27	1	3	1	7	2	1	0	14713	28	0	39.1113	0	0
DL	0.272143	27	2	0	1	7	2	1	0	14713	28	0	39.0729	0	0
DL	0.272393	27	2	1	1	7	2	1	0	14713	28	0	39.0512	0	0
DL	0.272643	27	2	2	1	7	2	1	0	14713	28	0	39.0602	0	0
DL	0.272893	27	2	3	1	7	2	1	0	14713	28	0	39.1337	0	0
DL	0.273143	27	3	0	1	7	2	1	0	14713	28	0	39.1435	0	0
DL	0.273393	27	3	1	1	7	2	1	0	14713	28	0	39.1202	0	0
DL	0.273643	27	3	2	1	7	2	1	0	14713	28	0	39.0411	0	0
DL	0.273893	27	3	3	1	7	2	1	0	14713	28	0	39.0798	0	0
DL	0.274143	27	4	0	1	7	2	1	0	14713	28	0	39.0447	0	0
DL	0.274393	27	4	1	1	7	2	1	0	14713	28	0	39.0361	0	0
DL	0.274643	27	4	2	1	7	2	1	0	14713	28	0	39.0084	0	0
DL	0.274893	27	4	3	1	7	2	1	0	14713	28	0	39.0593	0	0
DL	0.275143	27	5	0	1	7	2	1	0	14713	28	0	39.1243	0	0
UL	0.275161	27	5	0	8	1	2	1	0	2104	28	0	39.0973 	0	0
DL	0.275393	27	5	1	1	7	2	1	0	14713	28	0	39.1667	0	0
UL	0.275411	27	5	1	8	1	2	1	0	2104	28	0	39.1423 	0	0
DL	0.275643	27	5	2	1	7	2	1	0	14713	28	0	39.2032	0	0
UL	0.275661	27	5	2	8	1	2	1	0	2104	28	0	39.2175 	0	0
DL	0.275893	27	5	3	1	7	2	1	0	14713	28	0	39.2255	0	0
DL	0.276143	27	6	0	1	7	2	1	0	14713	28	0	39.1982	0	0
DL	0.276393	27	6	1	1	7	2	1	0	14713	28	0	39.1945	0	0
DL	0.276643	27	6	2	1	7	2	1	0	14713	28	0	39.1939	0	0
DL	0.276893	27	6	3	1	7	2	1	0	14713	28	0	39.2004	0	0
DL	0.277143	27	7	0	1	7	2	1	0	14713	28	0	39.1742	0	0
DL	0.277393	27	7	1	1	7	2	1	0	14713	28	0	39.2081	0	0
DL	0.277643	27	7	2	1	7	2	1	0	14713	28	0	39.1445	0	0
DL	0.277893	27	7	3	1	7	2	1	0	14713	28	0	39.155	0	0
DL	0.278143	27	8	0	1	7	2	1	0	14713	28	0	39.1697	0	0
DL	0.278393	27	8	1	1	7	2	1	0	14713	28	0	39.1712	0	0
DL	0.278643	27	8	2	1	7	2	1	0	14713	28	0	39.1754	0	0
DL	0.278893	27	8	3	1	7	2	1	0	14713	28	0	39.1369	0	0
DL	0.279143	27	9	0	1	7	2	1	0	14713	28	0	39.1637	0	0
DL	0.279393	27	9	1	1	7	2	1	0	14713	28	0	39.2273	0	0
DL	0.279643	27	9	2	1	7	2	1	0	14713	28	0	39.2182	0	0
DL	0.279893	27	9	3	1	7	2	1	0	14713	28	0	39.2427	0	0
DL	0.280143	28	0	0	1	7	2	1	0	14713	28	0	39.2441	0	0
DL	0.280393	28	0	1	1	7	2	1	0	14713	28	0	39.2077	0	0
DL	0.280643	28	0	2	1	7	2	1	0	14713	28	0	39.1422	0	0
DL	0.280893	28	0	3	1	7	2	1	0	14713	28	0	39.1274	0	0
DL	0.281143	28	1	0	1	7	2	1	0	14713	28	0	39.2029	0	0
DL	0.281393	28	1	1	1	7	2	1	0	14713	28	0	39.1947	0	0
DL	0.281643	28	1	2	1	7	2	1	0	14713	28	0	39.2062	0	0
DL	0.281893	28	1	3	1	7	2	1	0	14713	28	0	39.2177	0	0
DL	0.282143	28	2	0	1	7	2	1	0	14713	28	0	39.2255	0	0
DL	0.282393	28	2	1	1	7	2	1	0	14713	28	0	39.2556	0	0
DL	0.282643	28	2	2	1	7	2	1	0	14713	28	0	39.1936	0	0
DL	0.282893	28	2	3	1	7	2	1	0	14713	28	0	39.1862	0	0
DL	0.283143	28	3	0	1	7	2	1	0	14713	28	0	39.1442	0	0
DL	0.283393	28	3	1	1	7	2	1	0	14713	28	0	39.1223	0	0
DL	0.283643	28	3	2	1	7	2	1	0	14713	28	0	39.0859	0	0
DL	0.283893	28	3	3	1	7	2	1	0	14713	28	0	39.1093	0	0
DL	0.284143	28	4	0	1	7	2	1	0	14713	28	0	39.1331	0	0
DL	0.284393	28	4	1	1	7	2	1	0	14713	28	0	39.1122	0	0
DL	0.284643	28	4	2	1	7	2	1	0	14713	28	0	39.0873	0	0
DL	0.284893	28	4	3	1	7	2	1	0	14713	28	0	39.1518	0	0
DL	0.285143	28	5	0	1	7	2	1	0	14713	28	0	39.1236	0	0
DL	0.285393	28	5	1	1	7	2	1	0	14713	28	0	39.1572	0	0
DL	0.285643	28	5	2	1	7	2	1	0	14713	28	0	39.1786	0	0
DL	0.285893	28	5	3	1	7	2	1	0	14713	28	0	39.1835	0	0
UL	0.285911	28	5	3	8	1	2	1	0	2104	28	0	39.1442 	0	0
DL	0.286143	28	6	0	1	7	2	1	0	14713	28	0	39.112	0	0
UL	0.286161	28	6	0	8	1	2	1	0	2104	28	0	39.1488 	0	0
DL	0.286393	28	6	1	1	7	2	1	0	14713	28	0	39.1088	0	0
UL	0.286411	28	6	1	8	1	2	1	0	2104	28	0	39.1314 	0	0
DL	0.286643	28	6	2	1	7	2	1	0	14713	28	0	39.1245	0	0
DL	0.286893	28	6	3	1	7	2	1	0	14713	28	0	39.117	0	0
DL	0.287143	28	7	0	1	7	2	1	0	14713	28	0	39.0461	0	0
DL	0.287393	28	7	1	1	7	2	1	0	14713	28	0	39.0068	0	0
DL	0.287643	28	7	2	1	7	2	1	0	14713	28	0	39.0693	0	0
DL	0.287893	28	7	3	1	7	2	1	0	14713	28	0	39.0504	0	0
DL	0.288143	28	8	0	1	7	2	1	0	14713	28	0	39.0365	0	0
DL	0.288393	28	8	1	1	7	2	1	0	14713	28	0	39.0992	0	0
DL	0.288643	28	8	2	1	7	2	1	0	14713	28	0	39.1497	0	0
DL	0.288893	28	8	3	1	7	2	1	0	14713	28	0	39.1236	0	0
DL	0.289143	28	9	0	1	7	2	1	0	14713	28	0	39.1049	0	0
DL	0.289393	28	9	1	1	7	2	1	0	14713	28	0	39.0764	0	0
DL	0.289643	28	9	2	1	7	2	1	0	14713	28	0	39.0262	0	0
DL	0.289893	28	9	3	1	7	2	1	0	14713	28	0	39.0502	0	0
DL	0.290143	29	0	0	1	7	2	1	0	14713	28	0	39.1111	0	0
DL	0.290393	29	0	1	1	7	2	1	0	14713	28	0	39.0698	0	0
DL	0.290643	29	0	2	1	7	2	1	0	14713	28	0	39.0686	0	0
DL	0.290893	29	0	3	1	7	2	1	0	14713	28	0	39.0189	0	0
DL	0.291143	29	1	0	1	7	2	1	0	14713	28	0	38.9761	0	0
DL	0.291393	29	1	1	1	7	2	1	0	14713	28	0	38.9927	0	0
DL	0.291643	29	1	2	1	7	2	1	0	14713	28	0	38.9486	0	0
DL	0.291893	29	1	3	1	7	2	1	0	14713	28	0	38.9469	0	0
DL	0.292143	29	2	0	1	7	2	1	0	14713	28	0	39.001	0	0
DL	0.292393	29	2	1	1	7	2	1	0	14713	28	0	39.0294	0	0
DL	0.292643	29	2	2	1	7	2	1	0	14713	28	0	38.9742	0	0
DL	0.292893	29	2	3	1	7	2	1	0	14713	28	0	38.9785	0	0
DL	0.293143	29	3	0	1	7	2	1	0	14713	28	0	38.9547	0	0
DL	0.293393	29	3	1	1	7	2	1	0	14713	28	0	38.9832	0	0
DL	0.293643	29	3	2	1	7	2	1	0	14713	28	0	38.9965	0	0
DL	0.293893	29	3	3	1	7	2	1	0	14713	28	0	39.0062	0	0
DL	0.294143	29	4	0	1	7	2	1	0	14713	28	0	38.9591	0	0
DL	0.294393	29	4	1	1	7	2	1	0	14713	28	0	38.9162	0	0
DL	0.294643	29	4	2	1	7	2	1	0	14713	28	0	38.9027	0	0
DL	0.294893	29	4	3	1	7	2	1	0	14713	28	0	38.9036	0	0
DL	0.295143	29	5	0	1	7	2	1	0	14713	28	0	38.9587	0	0
DL	0.295393	29	5	1	1	7	2	1	0	14713	28	0	38.8847	0	0
DL	0.295643	29	5	2	1	7	2	1	0	14713	28	0	38.9269	0	0
DL	0.295893	29	5	3	1	7	2	1	0	14713	28	0	38.8786	0	0
DL	0.296143	29	6	0	1	7	2	1	0	14713	28	0	38.8968	0	0
DL	0.296393	29	6	1	1	7	2	1	0	14713	28	0	38.9109	0	0
DL	0.296643	29	6	2	1	7	2	1	0	14713	28	0	38.9663	0	0
UL	0.296661	29	6	2	8	1	2	1	0	2104	28	0	38.9485 	0	0
DL	0.296893	29	6	3	1	7	2	1	0	14713	28	0	38.9389	0	0
UL	0.296911	29	6	3	8	1	2	1	0	2104	28	0	38.9935 	0	0
DL	0.297143	29	7	0	1	7	2	1	0	14713	28	0	38.9442	0	0
UL	0.297161	29	7	0	8	1	2	1	0	2104	28	0	38.9818 	0	0
DL	0.297393	29	7	1	1	7	2	1	0	14713	28	0	38.8992	0	0
DL	0.297643	29	7	2	1	7	2	1	0	14713	28	0	38.9	0	0
DL	0.297893	29	7	3	1	7	2	1	0	14713	28	0	38.9418	0	0
DL	0.298143	29	8	0	1	7	2	1	0	14713	28	0	38.8968	0	0
DL	0.298393	29	8	1	1	7	2	1	0	14713	28	0	38.9388	0	0
DL	0.298643	29	8	2	1	7	2	1	0	14713	28	0	38.953	0	0
DL	0.298893	29	8	3	1	7	2	1	0	14713	28	0	38.9024	0	0
DL	0.299143	29	9	0	1	7	2	1	0	14713	28	0	38.8524	0	0
DL	0.299393	29	9	1	1	7	2	1	0	14713	28	0	38.8772	0	0
DL	0.299643	29	9	2	1	7	2	1	0	14713	28	0	38.8525	0	0
DL	0.299893	29	9	3	1	7	2	1	0	14713	28	0	38.811	0	0
DL	0.300143	30	0	0	1	7	2	1	0	14713	28	0	38.7645	0	0
DL	0.300393	30	0	1	1	7	2	1	0	14713	28	0	29.1586	0	1.26827e-09
DL	0.300643	30	0	2	1	7	2	1	0	14713	28	0	29.1811	0	6.59717e-10
DL	0.300893	30	0	3	1	7	2	1	0	14713	28	0	29.177	0	4.6898e-10
DL	0.301143	30	1	0	1	7	2	1	0	14713	28	0	29.1539	0	5.44689e-10
DL	0.301393	30	1	1	1	7	2	1	0	14713	28	0	29.1965	0	4.84963e-10
DL	0.301643	30	1	2	1	7	2	1	0	14713	28	0	29.1463	0	6.53571e-10
DL	0.301893	30	1	3	1	7	2	1	0	14713	28	0	29.1551	0	7.56408e-10
DL	0.302143	30	2	0	1	7	2	1	0	14713	28	0	29.1817	0	7.18854e-10
DL	0.302393	30	2	1	1	7	2	1	0	14713	28	0	29.2099	0	5.59841e-10
DL	0.302643	30	2	2	1	7	2	1	0	14713	28	0	29.2054	0	5.22249e-10
DL	0.302893	30	2	3	1	7	2	1	0	14713	28	0	29.2044	0	5.31037e-10
DL	0.303143	30	3	0	1	7	2	1	0	14713	28	0	29.246	0	4.89524e-10
DL	0.303393	30	3	1	1	7	2	1	0	14713	28	0	29.2647	0	6.34603e-10
DL	0.303643	30	3	2	1	7	2	1	0	14713	28	0	29.3	0	1.00818e-09
DL	0.303893	30	3	3	1	7	2	1	0	14713	28	0	29.3172	0	1.43901e-09
DL	0.304143	30	4	0	1	7	2	1	0	14713	28	0	29.249	0	1.46032e-09
DL	0.304393	30	4	1	1	7	2	1	0	14713	28	0	29.2276	0	9.49565e-10
DL	0.304643	30	4	2	1	7	2	1	0	14713	28	0	29.2525	0	6.36717e-10
DL	0.304893	30	4	3	1	7	2	1	0	14713	28	0	29.2572	0	5.87241e-10
DL	0.305143	30	5	0	1	7	2	1	0	14713	28	0	29.3134	0	4.63374e-10
DL	0.305393	30	5	1	1	7	2	1	0	14713	28	0	29.1771	0	6.85283e-10
DL	0.305643	30	5	2	1	7	2	1	0	14713	28	0	29.1638	0	8.54072e-10
DL	0.305893	30	5	3	1	7	2	1	0	14713	28	0	29.1649	0	1.09749e-09
DL	0.306143	30	6	0	1	7	2	1	0	14713	28	0	29.1864	0	1.32562e-09
DL	0.306393	30	6	1	1	7	2	1	0	14713	28	0	29.1596	0	2.17571e-09
DL	0.306643	30	6	2	1	7	2	1	0	14713	28	0	29.1775	0	2.16034e-09
DL	0.306893	30	6	3	1	7	2	1	0	14713	28	0	29.1772	0	2.52252e-09
DL	0.307143	30	7	0	1	7	2	1	0	14713	28	0	29.148	0	3.23348e-09
DL	0.307393	30	7	1	1	7	2	1	0	14713	28	0	29.1635	0	3.80478e-09
UL	0.307411	30	7	1	8	1	2	1	0	2104	28	0	29.0895 	0	5.32076e-08
DL	0.307643	30	7	2	1	7	2	1	0	14713	28	0	29.1076	0	6.1488e-09
UL	0.307661	30	7	2	8	1	2	1	0	2104	28	0	29.0806 	0	4.05178e-08
DL	0.307893	30	7	3	1	7	2	1	0	14713	28	0	29.0714	0	1.0421e-08
UL	0.307911	30	7	3	8	1	2	1	0	2104	28	0	29.0477 	0	4.73131e-08
DL	0.308143	30	8	0	1	7	2	1	0	14713	28	0	29.0552	0	1.95066e-08
DL	0.308393	30	8	1	1	7	2	1	0	14713	28	0	29.0922	0	3.20588e-08
DL	0.308643	30	8	2	1	7	2	1	0	14713	28	0	29.1007	0	6.6373e-08
DL	0.308893	30	8	3	1	7	2	1	0	14713	28	0	29.1397	0	1.13118e-07
DL	0.309143	30	9	0	1	7	2	1	0	14713	28	0	29.1753	0	1.59344e-07
DL	0.309393	30	9	1	1	7	2	1	0	14713	28	0	29.1046	0	2.64293e-07
DL	0.309643	30	9	2	1	7	2	1	0	14713	28	0	29.121	0	2.48249e-07
DL	0.309893	30	9	3	1	7	2	1	0	14713	28	0	29.1254	0	1.58681e-07
DL	0.310143	31	0	0	1	7	2	1	0	14713	28	0	29.189	0	6.55017e-08
DL	0.310393	31	0	1	1	7	2	1	0	14713	28	0	29.2115	0	2.13946e-08
DL	0.310643	31	0	2	1	7	2	1	0	14713	28	0	29.2234	0	5.81775e-09
DL	0.310893	31	0	3	1	7	2	1	0	14713	28	0	29.2245	0	1.88564e-09
DL	0.311143	31	1	0	1	7	2	1	0	14713	28	0	29.2539	0	7.60043e-10
DL	0.311393	31	1	1	1	7	2	1	0	14713	28	0	29.305	0	3.7411e-10
DL	0.311643	31	1	2	1	7	2	1	0	14713	28	0	29.2559	0	3.49916e-10
DL	0.311893	31	1	3	1	7	2	1	0	14713	28	0	29.3313	0	2.2236e-10
DL	0.312143	31	2	0	1	7	2	1	0	14713	28	0	29.3333	0	1.84577e-10
DL	0.312393	31	2	1	1	7	2	1	0	14713	28	0	29.3565	0	1.749e-10
DL	0.312643	31	2	2	1	7	2	1	0	14713	28	0	29.3779	0	1.84639e-10
DL	0.312893	31	2	3	1	7	2	1	0	14713	28	0	29.3832	0	3.04008e-10
DL	0.313143	31	3	0	1	7	2	1	0	14713	28	0	29.4144	0	4.63047e-10
DL	0.313393	31	3	1	1	7	2	1	0	14713	28	0	29.4112	0	1.01471e-09
DL	0.313643	31	3	2	1	7	2	1	0	14713	28	0	29.4651	0	1.65618e-09
DL	0.313893	31	3	3	1	7	2	1	0	14713	28	0	29.4021	0	3.40675e-09
DL	0.314143	31	4	0	1	7	2	1	0	14713	28	0	29.3585	0	4.87267e-09
DL	0.314393	31	4	1	1	7	2	1	0	14713	28	0	29.3128	0	5.78213e-09
DL	0.314643	31	4	2	1	7	2	1	0	14713	28	0	29.3025	0	5.30166e-09
DL	0.314893	31	4	3	1	7	2	1	0	14713	28	0	29.3428	0	6.32307e-09
DL	0.315143	31	5	0	1	7	2	1	0	14713	28	0	29.3344	0	1.2357e-08
DL	0.315393	31	5	1	1	7	2	1	0	14713	28	0	29.2833	0	2.2944e-08
DL	0.315643	31	5	2	1	7	2	1	0	14713	28	0	29.2714	0	2.40909e-08
DL	0.315893	31	5	3	1	7	2	1	0	14713	28	0	29.2897	0	2.14493e-08
DL	0.316143	31	6	0	1	7	2	1	0	14713	28	0	29.3874	0	1.2819e-08
DL	0.316393	31	6	1	1	7	2	1	0	14713	28	0	29.309	0	1.32027e-08
DL	0.316643	31	6	2	1	7	2	1	0	14713	28	0	29.3057	0	1.00097e-08
DL	0.316893	31	6	3	1	7	2	1	0	14713	28	0	29.2619	0	9.85239e-09
DL	0.317143	31	7	0	1	7	2	1	0	14713	28	0	29.2677	0	9.04821e-09
DL	0.317393	31	7	1	1	7	2	1	0	14713	28	0	29.2448	0	9.80984e-09
DL	0.317643	31	7	2	1	7	2	1	0	14713	28	0	29.2413	0	9.23982e-09
DL	0.317893	31	7	3	1	7	2	1	0	14713	28	0	29.2565	0	6.99713e-09
DL	0.318143	31	8	0	1	7	2	1	0	14713	28	0	29.2941	0	5.2672e-09
UL	0.318161	31	8	0	8	1	2	1	0	2104	28	0	29.2872 	0	4.6626e-12
DL	0.318393	31	8	1	1	7	2	1	0	14713	28	0	29.298	0	4.07203e-09
UL	0.318411	31	8	1	8	1	2	1	0	2104	28	0	29.3261 	0	2.76978e-12
DL	0.318643	31	8	2	1	7	2	1	0	14713	28	0	29.3272	0	2.82153e-09
UL	0.318661	31	8	2	8	1	2	1	0	2104	28	0	29.336 	0	2.44971e-12
DL	0.318893	31	8	3	1	7	2	1	0	14713	28	0	29.3116	0	1.89708e-09
DL	0.319143	31	9	0	1	7	2	1	0	14713	28	0	29.3731	0	7.66074e-10
DL	0.319393	31	9	1	1	7	2	1	0	14713	28	0	29.3819	0	2.33549e-10
DL	0.319643	31	9	2	1	7	2	1	0	14713	28	0	29.3718	0	5.68434e-11
DL	0.319893	31	9	3	1	7	2	1	0	14713	28	0	29.374	0	1.42242e-11
DL	0.320143	32	0	0	1	7	2	1	0	14713	28	0	29.4041	0	4.54525e-12
DL	0.320393	32	0	1	1	7	2	1	0	14713	28	0	29.4248	0	1.82965e-12
DL	0.320643	32	0	2	1	7	2	1	0	14713	28	0	29.4436	0	1.30562e-12
DL	0.320893	32	0	3	1	7	2	1	0	14713	28	0	29.4517	0	1.45217e-12
DL	0.321143	32	1	0	1	7	2	1	0	14713	28	0	29.4696	0	1.95843e-12
DL	0.321393	32	1	1	1	7	2	1	0	14713	28	0	29.3953	0	4.18776e-12
DL	0.321643	32	1	2	1	7	2	1	0	14713	28	0	29.2788	0	9.20375e-12
DL	0.321893	32	1	3	1	7	2	1	0	14713	28	0	29.2533	0	1.38489e-11
DL	0.322143	32	2	0	1	7	2	1	0	14713	28	0	29.2024	0	2.88169e-11
DL	0.322393	32	2	1	1	7	2	1	0	14713	28	0	29.1981	0	5.44187e-11
DL	0.322643	32	2	2	1	7	2	1	0	14713	28	0	29.1058	0	1.17373e-10
DL	0.322893	32	2	3	1	7	2	1	0	14713	28	0	29.0933	0	1.749e-10
DL	0.323143	32	3	0	1	7	2	1	0	14713	28	0	29.1103	0	1.54174e-10
DL	0.323393	32	3	1	1	7	2	1	0	14713	28	0	29.0724	0	1.58444e-10
DL	0.323643	32	3	2	1	7	2	1	0	14713	28	0	29.0551	0	1.4885e-10
DL	0.323893	32	3	3	1	7	2	1	0	14713	28	0	29.0547	0	1.63869e-10
DL	0.324143	32	4	0	1	7	2	1	0	14713	28	0	29.0142	0	2.42095e-10
DL	0.324393	32	4	1	1	7	2	1	0	14713	28	0	29.0599	0	2.80527e-10
DL	0.324643	32	4	2	1	7	2	1	0	14713	28	0	29.0585	0	3.07718e-10
DL	0.324893	32	4	3	1	7	2	1	0	14713	28	0	29.1081	0	2.42228e-10
DL	0.325143	32	5	0	1	7	2	1	0	14713	28	0	29.1229	0	1.64322e-10
DL	0.325393	32	5	1	1	7	2	1	0	14713	28	0	29.2014	0	1.02391e-10
DL	0.325643	32	5	2	1	7	2	1	0	14713	28	0	29.1847	0	8.16613e-11
DL	0.325893	32	5	3	1	7	2	1	0	14713	28	0	29.2506	0	4.75731e-11
DL	0.326143	32	6	0	1	7	2	1	0	14713	28	0	29.2731	0	4.07141e-11
DL	0.326393	32	6	1	1	7	2	1	0	14713	28	0	29.2555	0	4.92939e-11
DL	0.326643	32	6	2	1	7	2	1	0	14713	28	0	29.2239	0	5.60663e-11
DL	0.326893	32	6	3	1	7	2	1	0	14713	28	0	29.2283	0	6.86584e-11
DL	0.327143	32	7	0	1	7	2	1	0	14713	28	0	29.1864	0	9.24749e-11
DL	0.327393	32	7	1	1	7	2	1	0	14713	28	0	29.2076	0	7.41474e-11
DL	0.327643	32	7	2	1	7	2	1	0	14713	28	0	29.2091	0	4.47398e-11
DL	0.327893	32	7	3	1	7	2	1	0	14713	28	0	29.2066	0	3.35221e-11
DL	0.328143	32	8	0	1	7	2	1	0	14713	28	0	29.2818	0	2.11609e-11
DL	0.328393	32	8	1	1	7	2	1	0	14713	28	0	29.3338	0	1.41331e-11
DL	0.328643	32	8	2	1	7	2	1	0	14713	28	0	29.3513	0	1.64047e-11
DL	0.328893	32	8	3	1	7	2	1	0	14713	28	0	29.3843	0	1.68088e-11
UL	0.328911	32	8	3	8	1	2	1	0	2104	28	0	29.4009 	0	3.9968e-14
DL	0.329143	32	9	0	1	7	2	1	0	14713	28	0	29.4005	0	2.4416e-11
