DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	1.34664	134	6	2	1	7	2	1	0	14713	28	0	40.4676	0	0
DL	1.34689	134	6	3	1	7	2	1	0	14713	28	0	40.5187	0	0
DL	1.34714	134	7	0	1	7	2	1	0	14713	28	0	40.5419	0	0
DL	1.34739	134	7	1	1	7	2	1	0	14713	28	0	40.5937	0	0
DL	1.34764	134	7	2	1	7	2	1	0	14713	28	0	40.5714	0	0
DL	1.34789	134	7	3	1	7	2	1	0	14713	28	0	40.5284	0	0
DL	1.34814	134	8	0	1	7	2	1	0	14713	28	0	40.5001	0	0
DL	1.34839	134	8	1	1	7	2	1	0	14713	28	0	40.4996	0	0
DL	1.34864	134	8	2	1	7	2	1	0	14713	28	0	40.5218	0	0
DL	1.34889	134	8	3	1	7	2	1	0	14713	28	0	40.5367	0	0
DL	1.34914	134	9	0	1	7	2	1	0	14713	28	0	40.6116	0	0
DL	1.34939	134	9	1	1	7	2	1	0	14713	28	0	40.6058	0	0
DL	1.34964	134	9	2	1	7	2	1	0	14713	28	0	40.6036	0	0
DL	1.34989	134	9	3	1	7	2	1	0	14713	28	0	40.5654	0	0
DL	1.35014	135	0	0	1	7	2	1	0	14713	28	0	40.4501	0	0
DL	1.35039	135	0	1	1	7	2	1	0	14713	28	0	40.4596	0	0
DL	1.35064	135	0	2	1	7	2	1	0	14713	28	0	40.496	0	0
DL	1.35089	135	0	3	1	7	2	1	0	14713	28	0	40.4671	0	0
DL	1.35114	135	1	0	1	7	2	1	0	14713	28	0	40.5312	0	0
DL	1.35139	135	1	1	1	7	2	1	0	14713	28	0	40.4964	0	0
DL	1.35164	135	1	2	1	7	2	1	0	14713	28	0	40.4495	0	0
DL	1.35189	135	1	3	1	7	2	1	0	14713	28	0	40.4913	0	0
DL	1.35214	135	2	0	1	7	2	1	0	14713	28	0	40.4768	0	0
DL	1.35239	135	2	1	1	7	2	1	0	14713	28	0	40.4748	0	0
DL	1.35264	135	2	2	1	7	2	1	0	14713	28	0	40.4426	0	0
UL	1.35266	135	2	2	8	1	2	1	0	2104	28	0	40.4619 	0	0
DL	1.35289	135	2	3	1	7	2	1	0	14713	28	0	40.4721	0	0
UL	1.35291	135	2	3	8	1	2	1	0	2104	28	0	40.4666 	0	0
DL	1.35314	135	3	0	1	7	2	1	0	14713	28	0	40.4325	0	0
UL	1.35316	135	3	0	8	1	2	1	0	2104	28	0	40.442 	0	0
DL	1.35339	135	3	1	1	7	2	1	0	14713	28	0	40.4513	0	0
DL	1.35364	135	3	2	1	7	2	1	0	14713	28	0	40.4632	0	0
DL	1.35389	135	3	3	1	7	2	1	0	14713	28	0	40.4456	0	0
DL	1.35414	135	4	0	1	7	2	1	0	14713	28	0	40.4597	0	0
DL	1.35439	135	4	1	1	7	2	1	0	14713	28	0	40.405	0	0
DL	1.35464	135	4	2	1	7	2	1	0	14713	28	0	40.3718	0	0
DL	1.35489	135	4	3	1	7	2	1	0	14713	28	0	40.353	0	0
DL	1.35514	135	5	0	1	7	2	1	0	14713	28	0	40.3498	0	0
DL	1.35539	135	5	1	1	7	2	1	0	14713	28	0	40.3499	0	0
DL	1.35564	135	5	2	1	7	2	1	0	14713	28	0	40.3083	0	0
DL	1.35589	135	5	3	1	7	2	1	0	14713	28	0	40.3727	0	0
DL	1.35614	135	6	0	1	7	2	1	0	14713	28	0	40.3024	0	0
DL	1.35639	135	6	1	1	7	2	1	0	14713	28	0	40.3449	0	0
DL	1.35664	135	6	2	1	7	2	1	0	14713	28	0	40.3401	0	0
DL	1.35689	135	6	3	1	7	2	1	0	14713	28	0	40.3358	0	0
DL	1.35714	135	7	0	1	7	2	1	0	14713	28	0	40.3808	0	0
DL	1.35739	135	7	1	1	7	2	1	0	14713	28	0	40.3831	0	0
DL	1.35764	135	7	2	1	7	2	1	0	14713	28	0	40.4064	0	0
DL	1.35789	135	7	3	1	7	2	1	0	14713	28	0	40.3573	0	0
DL	1.35814	135	8	0	1	7	2	1	0	14713	28	0	40.3218	0	0
DL	1.35839	135	8	1	1	7	2	1	0	14713	28	0	40.3115	0	0
DL	1.35864	135	8	2	1	7	2	1	0	14713	28	0	40.3444	0	0
DL	1.35889	135	8	3	1	7	2	1	0	14713	28	0	40.2926	0	0
DL	1.35914	135	9	0	1	7	2	1	0	14713	28	0	40.3197	0	0
DL	1.35939	135	9	1	1	7	2	1	0	14713	28	0	40.3132	0	0
DL	1.35964	135	9	2	1	7	2	1	0	14713	28	0	40.3448	0	0
DL	1.35989	135	9	3	1	7	2	1	0	14713	28	0	40.4321	0	0
DL	1.36014	136	0	0	1	7	2	1	0	14713	28	0	40.4244	0	0
DL	1.36039	136	0	1	1	7	2	1	0	14713	28	0	40.4452	0	0
DL	1.36064	136	0	2	1	7	2	1	0	14713	28	0	40.5037	0	0
DL	1.36089	136	0	3	1	7	2	1	0	14713	28	0	40.4957	0	0
DL	1.36114	136	1	0	1	7	2	1	0	14713	28	0	40.5346	0	0
DL	1.36139	136	1	1	1	7	2	1	0	14713	28	0	40.555	0	0
DL	1.36164	136	1	2	1	7	2	1	0	14713	28	0	40.5413	0	0
DL	1.36189	136	1	3	1	7	2	1	0	14713	28	0	40.509	0	0
DL	1.36214	136	2	0	1	7	2	1	0	14713	28	0	40.4549	0	0
DL	1.36239	136	2	1	1	7	2	1	0	14713	28	0	40.5337	0	0
DL	1.36264	136	2	2	1	7	2	1	0	14713	28	0	40.5809	0	0
DL	1.36289	136	2	3	1	7	2	1	0	14713	28	0	40.5238	0	0
DL	1.36314	136	3	0	1	7	2	1	0	14713	28	0	40.5573	0	0
DL	1.36339	136	3	1	1	7	2	1	0	14713	28	0	40.547	0	0
UL	1.36341	136	3	1	8	1	2	1	0	2104	28	0	40.5315 	0	0
DL	1.36364	136	3	2	1	7	2	1	0	14713	28	0	40.5397	0	0
UL	1.36366	136	3	2	8	1	2	1	0	2104	28	0	40.52 	0	0
DL	1.36389	136	3	3	1	7	2	1	0	14713	28	0	40.5044	0	0
UL	1.36391	136	3	3	8	1	2	1	0	2104	28	0	40.5151 	0	0
DL	1.36414	136	4	0	1	7	2	1	0	14713	28	0	40.5246	0	0
DL	1.36439	136	4	1	1	7	2	1	0	14713	28	0	40.5381	0	0
DL	1.36464	136	4	2	1	7	2	1	0	14713	28	0	40.5384	0	0
DL	1.36489	136	4	3	1	7	2	1	0	14713	28	0	40.6246	0	0
DL	1.36514	136	5	0	1	7	2	1	0	14713	28	0	40.5628	0	0
DL	1.36539	136	5	1	1	7	2	1	0	14713	28	0	40.502	0	0
DL	1.36564	136	5	2	1	7	2	1	0	14713	28	0	40.4729	0	0
DL	1.36589	136	5	3	1	7	2	1	0	14713	28	0	40.4241	0	0
DL	1.36614	136	6	0	1	7	2	1	0	14713	28	0	40.4347	0	0
DL	1.36639	136	6	1	1	7	2	1	0	14713	28	0	40.3999	0	0
DL	1.36664	136	6	2	1	7	2	1	0	14713	28	0	40.4358	0	0
DL	1.36689	136	6	3	1	7	2	1	0	14713	28	0	40.4792	0	0
DL	1.36714	136	7	0	1	7	2	1	0	14713	28	0	40.4602	0	0
DL	1.36739	136	7	1	1	7	2	1	0	14713	28	0	40.4542	0	0
DL	1.36764	136	7	2	1	7	2	1	0	14713	28	0	40.447	0	0
DL	1.36789	136	7	3	1	7	2	1	0	14713	28	0	40.4662	0	0
DL	1.36814	136	8	0	1	7	2	1	0	14713	28	0	40.486	0	0
DL	1.36839	136	8	1	1	7	2	1	0	14713	28	0	40.4885	0	0
DL	1.36864	136	8	2	1	7	2	1	0	14713	28	0	40.5169	0	0
DL	1.36889	136	8	3	1	7	2	1	0	14713	28	0	40.4882	0	0
DL	1.36914	136	9	0	1	7	2	1	0	14713	28	0	40.535	0	0
DL	1.36939	136	9	1	1	7	2	1	0	14713	28	0	40.5674	0	0
DL	1.36964	136	9	2	1	7	2	1	0	14713	28	0	40.5693	0	0
DL	1.36989	136	9	3	1	7	2	1	0	14713	28	0	40.5433	0	0
DL	1.37014	137	0	0	1	7	2	1	0	14713	28	0	40.5237	0	0
DL	1.37039	137	0	1	1	7	2	1	0	14713	28	0	40.5395	0	0
DL	1.37064	137	0	2	1	7	2	1	0	14713	28	0	40.5341	0	0
DL	1.37089	137	0	3	1	7	2	1	0	14713	28	0	40.5289	0	0
DL	1.37114	137	1	0	1	7	2	1	0	14713	28	0	40.5013	0	0
DL	1.37139	137	1	1	1	7	2	1	0	14713	28	0	40.5672	0	0
DL	1.37164	137	1	2	1	7	2	1	0	14713	28	0	40.5772	0	0
DL	1.37189	137	1	3	1	7	2	1	0	14713	28	0	40.5331	0	0
DL	1.37214	137	2	0	1	7	2	1	0	14713	28	0	40.5776	0	0
DL	1.37239	137	2	1	1	7	2	1	0	14713	28	0	40.4818	0	0
DL	1.37264	137	2	2	1	7	2	1	0	14713	28	0	40.4759	0	0
DL	1.37289	137	2	3	1	7	2	1	0	14713	28	0	40.5014	0	0
DL	1.37314	137	3	0	1	7	2	1	0	14713	28	0	40.4814	0	0
DL	1.37339	137	3	1	1	7	2	1	0	14713	28	0	40.5144	0	0
DL	1.37364	137	3	2	1	7	2	1	0	14713	28	0	40.5225	0	0
DL	1.37389	137	3	3	1	7	2	1	0	14713	28	0	40.4951	0	0
DL	1.37414	137	4	0	1	7	2	1	0	14713	28	0	40.4658	0	0
UL	1.37416	137	4	0	8	1	2	1	0	2104	28	0	40.4373 	0	0
DL	1.37439	137	4	1	1	7	2	1	0	14713	28	0	40.4097	0	0
UL	1.37441	137	4	1	8	1	2	1	0	2104	28	0	40.3863 	0	0
DL	1.37464	137	4	2	1	7	2	1	0	14713	28	0	40.4331	0	0
UL	1.37466	137	4	2	8	1	2	1	0	2104	28	0	40.4087 	0	0
DL	1.37489	137	4	3	1	7	2	1	0	14713	28	0	40.4091	0	0
DL	1.37514	137	5	0	1	7	2	1	0	14713	28	0	40.4826	0	0
DL	1.37539	137	5	1	1	7	2	1	0	14713	28	0	40.4908	0	0
DL	1.37564	137	5	2	1	7	2	1	0	14713	28	0	40.4484	0	0
DL	1.37589	137	5	3	1	7	2	1	0	14713	28	0	40.5131	0	0
DL	1.37614	137	6	0	1	7	2	1	0	14713	28	0	40.5144	0	0
DL	1.37639	137	6	1	1	7	2	1	0	14713	28	0	40.5035	0	0
DL	1.37664	137	6	2	1	7	2	1	0	14713	28	0	40.5229	0	0
DL	1.37689	137	6	3	1	7	2	1	0	14713	28	0	40.5621	0	0
DL	1.37714	137	7	0	1	7	2	1	0	14713	28	0	40.5442	0	0
DL	1.37739	137	7	1	1	7	2	1	0	14713	28	0	40.5828	0	0
DL	1.37764	137	7	2	1	7	2	1	0	14713	28	0	40.6491	0	0
DL	1.37789	137	7	3	1	7	2	1	0	14713	28	0	40.6669	0	0
DL	1.37814	137	8	0	1	7	2	1	0	14713	28	0	40.6571	0	0
DL	1.37839	137	8	1	1	7	2	1	0	14713	28	0	40.7101	0	0
DL	1.37864	137	8	2	1	7	2	1	0	14713	28	0	40.7009	0	0
DL	1.37889	137	8	3	1	7	2	1	0	14713	28	0	40.6216	0	0
DL	1.37914	137	9	0	1	7	2	1	0	14713	28	0	40.6661	0	0
DL	1.37939	137	9	1	1	7	2	1	0	14713	28	0	40.6538	0	0
DL	1.37964	137	9	2	1	7	2	1	0	14713	28	0	40.6684	0	0
DL	1.37989	137	9	3	1	7	2	1	0	14713	28	0	40.7074	0	0
DL	1.38014	138	0	0	1	7	2	1	0	14713	28	0	40.6773	0	0
DL	1.38039	138	0	1	1	7	2	1	0	14713	28	0	40.6501	0	0
DL	1.38064	138	0	2	1	7	2	1	0	14713	28	0	40.684	0	0
DL	1.38089	138	0	3	1	7	2	1	0	14713	28	0	40.7192	0	0
DL	1.38114	138	1	0	1	7	2	1	0	14713	28	0	40.7381	0	0
DL	1.38139	138	1	1	1	7	2	1	0	14713	28	0	40.6914	0	0
DL	1.38164	138	1	2	1	7	2	1	0	14713	28	0	40.7253	0	0
DL	1.38189	138	1	3	1	7	2	1	0	14713	28	0	40.7466	0	0
DL	1.38214	138	2	0	1	7	2	1	0	14713	28	0	40.7294	0	0
DL	1.38239	138	2	1	1	7	2	1	0	14713	28	0	40.7922	0	0
DL	1.38264	138	2	2	1	7	2	1	0	14713	28	0	40.8067	0	0
DL	1.38289	138	2	3	1	7	2	1	0	14713	28	0	40.8224	0	0
DL	1.38314	138	3	0	1	7	2	1	0	14713	28	0	40.8661	0	0
DL	1.38339	138	3	1	1	7	2	1	0	14713	28	0	40.8029	0	0
DL	1.38364	138	3	2	1	7	2	1	0	14713	28	0	40.8076	0	0
DL	1.38389	138	3	3	1	7	2	1	0	14713	28	0	40.7803	0	0
DL	1.38414	138	4	0	1	7	2	1	0	14713	28	0	40.7696	0	0
DL	1.38439	138	4	1	1	7	2	1	0	14713	28	0	40.7355	0	0
DL	1.38464	138	4	2	1	7	2	1	0	14713	28	0	40.7325	0	0
DL	1.38489	138	4	3	1	7	2	1	0	14713	28	0	40.743	0	0
UL	1.38491	138	4	3	8	1	2	1	0	2104	28	0	40.7847 	0	0
DL	1.38514	138	5	0	1	7	2	1	0	14713	28	0	40.804	0	0
UL	1.38516	138	5	0	8	1	2	1	0	2104	28	0	40.8139 	0	0
DL	1.38539	138	5	1	1	7	2	1	0	14713	28	0	40.8088	0	0
UL	1.38541	138	5	1	8	1	2	1	0	2104	28	0	40.7591 	0	0
DL	1.38564	138	5	2	1	7	2	1	0	14713	28	0	40.7563	0	0
DL	1.38589	138	5	3	1	7	2	1	0	14713	28	0	40.7384	0	0
DL	1.38614	138	6	0	1	7	2	1	0	14713	28	0	40.7376	0	0
DL	1.38639	138	6	1	1	7	2	1	0	14713	28	0	40.7046	0	0
DL	1.38664	138	6	2	1	7	2	1	0	14713	28	0	40.6341	0	0
DL	1.38689	138	6	3	1	7	2	1	0	14713	28	0	40.5949	0	0
DL	1.38714	138	7	0	1	7	2	1	0	14713	28	0	40.5193	0	0
DL	1.38739	138	7	1	1	7	2	1	0	14713	28	0	40.5196	0	0
DL	1.38764	138	7	2	1	7	2	1	0	14713	28	0	40.4598	0	0
DL	1.38789	138	7	3	1	7	2	1	0	14713	28	0	40.4575	0	0
DL	1.38814	138	8	0	1	7	2	1	0	14713	28	0	40.4749	0	0
DL	1.38839	138	8	1	1	7	2	1	0	14713	28	0	40.542	0	0
DL	1.38864	138	8	2	1	7	2	1	0	14713	28	0	40.5534	0	0
DL	1.38889	138	8	3	1	7	2	1	0	14713	28	0	40.552	0	0
DL	1.38914	138	9	0	1	7	2	1	0	14713	28	0	40.5278	0	0
DL	1.38939	138	9	1	1	7	2	1	0	14713	28	0	40.5391	0	0
DL	1.38964	138	9	2	1	7	2	1	0	14713	28	0	40.5207	0	0
DL	1.38989	138	9	3	1	7	2	1	0	14713	28	0	40.4658	0	0
DL	1.39014	139	0	0	1	7	2	1	0	14713	28	0	40.4217	0	0
DL	1.39039	139	0	1	1	7	2	1	0	14713	28	0	40.4324	0	0
DL	1.39064	139	0	2	1	7	2	1	0	14713	28	0	40.3796	0	0
DL	1.39089	139	0	3	1	7	2	1	0	14713	28	0	40.4288	0	0
DL	1.39114	139	1	0	1	7	2	1	0	14713	28	0	40.4081	0	0
DL	1.39139	139	1	1	1	7	2	1	0	14713	28	0	40.3905	0	0
DL	1.39164	139	1	2	1	7	2	1	0	14713	28	0	40.378	0	0
DL	1.39189	139	1	3	1	7	2	1	0	14713	28	0	40.4003	0	0
DL	1.39214	139	2	0	1	7	2	1	0	14713	28	0	40.4283	0	0
DL	1.39239	139	2	1	1	7	2	1	0	14713	28	0	40.4129	0	0
DL	1.39264	139	2	2	1	7	2	1	0	14713	28	0	40.4728	0	0
DL	1.39289	139	2	3	1	7	2	1	0	14713	28	0	40.4744	0	0
DL	1.39314	139	3	0	1	7	2	1	0	14713	28	0	40.5541	0	0
DL	1.39339	139	3	1	1	7	2	1	0	14713	28	0	40.5874	0	0
DL	1.39364	139	3	2	1	7	2	1	0	14713	28	0	40.6705	0	0
DL	1.39389	139	3	3	1	7	2	1	0	14713	28	0	40.6826	0	0
DL	1.39414	139	4	0	1	7	2	1	0	14713	28	0	40.677	0	0
DL	1.39439	139	4	1	1	7	2	1	0	14713	28	0	40.6787	0	0
DL	1.39464	139	4	2	1	7	2	1	0	14713	28	0	40.7121	0	0
DL	1.39489	139	4	3	1	7	2	1	0	14713	28	0	40.6678	0	0
DL	1.39514	139	5	0	1	7	2	1	0	14713	28	0	40.6314	0	0
DL	1.39539	139	5	1	1	7	2	1	0	14713	28	0	40.6082	0	0
DL	1.39564	139	5	2	1	7	2	1	0	14713	28	0	40.6289	0	0
UL	1.39566	139	5	2	8	1	2	1	0	2104	28	0	40.6018 	0	0
DL	1.39589	139	5	3	1	7	2	1	0	14713	28	0	40.6204	0	0
UL	1.39591	139	5	3	8	1	2	1	0	2104	28	0	40.6492 	0	0
DL	1.39614	139	6	0	1	7	2	1	0	14713	28	0	40.629	0	0
UL	1.39616	139	6	0	8	1	2	1	0	2104	28	0	40.6404 	0	0
DL	1.39639	139	6	1	1	7	2	1	0	14713	28	0	40.6719	0	0
DL	1.39664	139	6	2	1	7	2	1	0	14713	28	0	40.7191	0	0
DL	1.39689	139	6	3	1	7	2	1	0	14713	28	0	40.7288	0	0
DL	1.39714	139	7	0	1	7	2	1	0	14713	28	0	40.7521	0	0
DL	1.39739	139	7	1	1	7	2	1	0	14713	28	0	40.8245	0	0
DL	1.39764	139	7	2	1	7	2	1	0	14713	28	0	40.814	0	0
DL	1.39789	139	7	3	1	7	2	1	0	14713	28	0	40.8093	0	0
DL	1.39814	139	8	0	1	7	2	1	0	14713	28	0	40.7885	0	0
DL	1.39839	139	8	1	1	7	2	1	0	14713	28	0	40.727	0	0
DL	1.39864	139	8	2	1	7	2	1	0	14713	28	0	40.8099	0	0
DL	1.39889	139	8	3	1	7	2	1	0	14713	28	0	40.8195	0	0
DL	1.39914	139	9	0	1	7	2	1	0	14713	28	0	40.8649	0	0
DL	1.39939	139	9	1	1	7	2	1	0	14713	28	0	40.9	0	0
DL	1.39964	139	9	2	1	7	2	1	0	14713	28	0	40.9803	0	0
DL	1.39989	139	9	3	1	7	2	1	0	14713	28	0	41.0057	0	0
DL	1.40014	140	0	0	1	7	2	1	0	14713	28	0	40.9899	0	0
DL	1.40039	140	0	1	1	7	2	1	0	14713	28	0	41.0068	0	0
DL	1.40064	140	0	2	1	7	2	1	0	14713	28	0	40.9943	0	0
DL	1.40089	140	0	3	1	7	2	1	0	14713	28	0	41.0206	0	0
DL	1.40114	140	1	0	1	7	2	1	0	14713	28	0	40.7338	0	0
DL	1.40139	140	1	1	1	7	2	1	0	14713	28	0	40.7676	0	0
DL	1.40164	140	1	2	1	7	2	1	0	14713	28	0	40.81	0	0
DL	1.40189	140	1	3	1	7	2	1	0	14713	28	0	40.7731	0	0
DL	1.40214	140	2	0	1	7	2	1	0	14713	28	0	40.7316	0	0
DL	1.40239	140	2	1	1	7	2	1	0	14713	28	0	40.7381	0	0
DL	1.40264	140	2	2	1	7	2	1	0	14713	28	0	40.6969	0	0
DL	1.40289	140	2	3	1	7	2	1	0	14713	28	0	40.6577	0	0
DL	1.40314	140	3	0	1	7	2	1	0	14713	28	0	40.5773	0	0
DL	1.40339	140	3	1	1	7	2	1	0	14713	28	0	40.5504	0	0
DL	1.40364	140	3	2	1	7	2	1	0	14713	28	0	40.49	0	0
DL	1.40389	140	3	3	1	7	2	1	0	14713	28	0	40.5079	0	0
DL	1.40414	140	4	0	1	7	2	1	0	14713	28	0	40.5476	0	0
DL	1.40439	140	4	1	1	7	2	1	0	14713	28	0	40.5238	0	0
DL	1.40464	140	4	2	1	7	2	1	0	14713	28	0	40.4879	0	0
DL	1.40489	140	4	3	1	7	2	1	0	14713	28	0	40.513	0	0
DL	1.40514	140	5	0	1	7	2	1	0	14713	28	0	40.578	0	0
DL	1.40539	140	5	1	1	7	2	1	0	14713	28	0	40.6089	0	0
DL	1.40564	140	5	2	1	7	2	1	0	14713	28	0	40.5979	0	0
DL	1.40589	140	5	3	1	7	2	1	0	14713	28	0	40.5812	0	0
DL	1.40614	140	6	0	1	7	2	1	0	14713	28	0	40.6361	0	0
DL	1.40639	140	6	1	1	7	2	1	0	14713	28	0	40.603	0	0
UL	1.40641	140	6	1	8	1	2	1	0	2104	28	0	40.6556 	0	0
DL	1.40664	140	6	2	1	7	2	1	0	14713	28	0	40.645	0	0
UL	1.40666	140	6	2	8	1	2	1	0	2104	28	0	40.6844 	0	0
DL	1.40689	140	6	3	1	7	2	1	0	14713	28	0	40.6941	0	0
UL	1.40691	140	6	3	8	1	2	1	0	2104	28	0	40.7228 	0	0
DL	1.40714	140	7	0	1	7	2	1	0	14713	28	0	40.7077	0	0
DL	1.40739	140	7	1	1	7	2	1	0	14713	28	0	40.711	0	0
DL	1.40764	140	7	2	1	7	2	1	0	14713	28	0	40.7825	0	0
DL	1.40789	140	7	3	1	7	2	1	0	14713	28	0	40.7284	0	0
DL	1.40814	140	8	0	1	7	2	1	0	14713	28	0	40.7446	0	0
DL	1.40839	140	8	1	1	7	2	1	0	14713	28	0	40.7146	0	0
DL	1.40864	140	8	2	1	7	2	1	0	14713	28	0	40.6593	0	0
DL	1.40889	140	8	3	1	7	2	1	0	14713	28	0	40.6044	0	0
DL	1.40914	140	9	0	1	7	2	1	0	14713	28	0	40.5682	0	0
DL	1.40939	140	9	1	1	7	2	1	0	14713	28	0	40.5134	0	0
DL	1.40964	140	9	2	1	7	2	1	0	14713	28	0	40.485	0	0
DL	1.40989	140	9	3	1	7	2	1	0	14713	28	0	40.4056	0	0
DL	1.41014	141	0	0	1	7	2	1	0	14713	28	0	40.406	0	0
DL	1.41039	141	0	1	1	7	2	1	0	14713	28	0	40.4105	0	0
DL	1.41064	141	0	2	1	7	2	1	0	14713	28	0	40.3743	0	0
DL	1.41089	141	0	3	1	7	2	1	0	14713	28	0	40.3605	0	0
DL	1.41114	141	1	0	1	7	2	1	0	14713	28	0	40.3817	0	0
DL	1.41139	141	1	1	1	7	2	1	0	14713	28	0	40.3514	0	0
DL	1.41164	141	1	2	1	7	2	1	0	14713	28	0	40.3638	0	0
DL	1.41189	141	1	3	1	7	2	1	0	14713	28	0	40.3436	0	0
DL	1.41214	141	2	0	1	7	2	1	0	14713	28	0	40.3447	0	0
DL	1.41239	141	2	1	1	7	2	1	0	14713	28	0	40.2657	0	0
DL	1.41264	141	2	2	1	7	2	1	0	14713	28	0	40.2533	0	0
DL	1.41289	141	2	3	1	7	2	1	0	14713	28	0	40.2127	0	0
DL	1.41314	141	3	0	1	7	2	1	0	14713	28	0	40.2023	0	0
DL	1.41339	141	3	1	1	7	2	1	0	14713	28	0	40.2728	0	0
DL	1.41364	141	3	2	1	7	2	1	0	14713	28	0	40.2694	0	0
DL	1.41389	141	3	3	1	7	2	1	0	14713	28	0	40.2765	0	0
DL	1.41414	141	4	0	1	7	2	1	0	14713	28	0	40.2554	0	0
DL	1.41439	141	4	1	1	7	2	1	0	14713	28	0	40.1672	0	0
DL	1.41464	141	4	2	1	7	2	1	0	14713	28	0	40.1347	0	0
DL	1.41489	141	4	3	1	7	2	1	0	14713	28	0	40.212	0	0
DL	1.41514	141	5	0	1	7	2	1	0	14713	28	0	40.1994	0	0
DL	1.41539	141	5	1	1	7	2	1	0	14713	28	0	40.2624	0	0
DL	1.41564	141	5	2	1	7	2	1	0	14713	28	0	40.2427	0	0
DL	1.41589	141	5	3	1	7	2	1	0	14713	28	0	40.2162	0	0
DL	1.41614	141	6	0	1	7	2	1	0	14713	28	0	40.2455	0	0
DL	1.41639	141	6	1	1	7	2	1	0	14713	28	0	40.2806	0	0
DL	1.41664	141	6	2	1	7	2	1	0	14713	28	0	40.2414	0	0
DL	1.41689	141	6	3	1	7	2	1	0	14713	28	0	40.2517	0	0
DL	1.41714	141	7	0	1	7	2	1	0	14713	28	0	40.3007	0	0
UL	1.41716	141	7	0	8	1	2	1	0	2104	28	0	40.3228 	0	0
DL	1.41739	141	7	1	1	7	2	1	0	14713	28	0	40.3092	0	0
UL	1.41741	141	7	1	8	1	2	1	0	2104	28	0	40.2598 	0	0
DL	1.41764	141	7	2	1	7	2	1	0	14713	28	0	40.229	0	0
UL	1.41766	141	7	2	8	1	2	1	0	2104	28	0	40.248 	0	0
DL	1.41789	141	7	3	1	7	2	1	0	14713	28	0	40.2357	0	0
DL	1.41814	141	8	0	1	7	2	1	0	14713	28	0	40.2434	0	0
DL	1.41839	141	8	1	1	7	2	1	0	14713	28	0	40.2558	0	0
DL	1.41864	141	8	2	1	7	2	1	0	14713	28	0	40.2628	0	0
DL	1.41889	141	8	3	1	7	2	1	0	14713	28	0	40.265	0	0
DL	1.41914	141	9	0	1	7	2	1	0	14713	28	0	40.2641	0	0
DL	1.41939	141	9	1	1	7	2	1	0	14713	28	0	40.2532	0	0
DL	1.41964	141	9	2	1	7	2	1	0	14713	28	0	40.2539	0	0
DL	1.41989	141	9	3	1	7	2	1	0	14713	28	0	40.3211	0	0
DL	1.42014	142	0	0	1	7	2	1	0	14713	28	0	40.2865	0	0
DL	1.42039	142	0	1	1	7	2	1	0	14713	28	0	40.2329	0	0
DL	1.42064	142	0	2	1	7	2	1	0	14713	28	0	40.2432	0	0
DL	1.42089	142	0	3	1	7	2	1	0	14713	28	0	40.2743	0	0
DL	1.42114	142	1	0	1	7	2	1	0	14713	28	0	40.2704	0	0
DL	1.42139	142	1	1	1	7	2	1	0	14713	28	0	40.319	0	0
DL	1.42164	142	1	2	1	7	2	1	0	14713	28	0	40.3544	0	0
DL	1.42189	142	1	3	1	7	2	1	0	14713	28	0	40.4006	0	0
DL	1.42214	142	2	0	1	7	2	1	0	14713	28	0	40.3428	0	0
DL	1.42239	142	2	1	1	7	2	1	0	14713	28	0	40.4223	0	0
DL	1.42264	142	2	2	1	7	2	1	0	14713	28	0	40.4504	0	0
DL	1.42289	142	2	3	1	7	2	1	0	14713	28	0	40.4558	0	0
DL	1.42314	142	3	0	1	7	2	1	0	14713	28	0	40.4528	0	0
DL	1.42339	142	3	1	1	7	2	1	0	14713	28	0	40.4559	0	0
DL	1.42364	142	3	2	1	7	2	1	0	14713	28	0	40.4149	0	0
DL	1.42389	142	3	3	1	7	2	1	0	14713	28	0	40.426	0	0
DL	1.42414	142	4	0	1	7	2	1	0	14713	28	0	40.3801	0	0
DL	1.42439	142	4	1	1	7	2	1	0	14713	28	0	40.3558	0	0
DL	1.42464	142	4	2	1	7	2	1	0	14713	28	0	40.3349	0	0
DL	1.42489	142	4	3	1	7	2	1	0	14713	28	0	40.336	0	0
DL	1.42514	142	5	0	1	7	2	1	0	14713	28	0	40.3302	0	0
DL	1.42539	142	5	1	1	7	2	1	0	14713	28	0	40.2882	0	0
DL	1.42564	142	5	2	1	7	2	1	0	14713	28	0	40.2604	0	0
DL	1.42589	142	5	3	1	7	2	1	0	14713	28	0	40.2214	0	0
DL	1.42614	142	6	0	1	7	2	1	0	14713	28	0	40.1673	0	0
DL	1.42639	142	6	1	1	7	2	1	0	14713	28	0	40.1331	0	0
DL	1.42664	142	6	2	1	7	2	1	0	14713	28	0	40.1197	0	0
DL	1.42689	142	6	3	1	7	2	1	0	14713	28	0	40.2247	0	0
DL	1.42714	142	7	0	1	7	2	1	0	14713	28	0	40.2002	0	0
DL	1.42739	142	7	1	1	7	2	1	0	14713	28	0	40.1982	0	0
DL	1.42764	142	7	2	1	7	2	1	0	14713	28	0	40.1483	0	0
DL	1.42789	142	7	3	1	7	2	1	0	14713	28	0	40.1639	0	0
UL	1.42791	142	7	3	8	1	2	1	0	2104	28	0	40.1812 	0	0
