0.00212486	1024	0	0	3
0.00212486	1024	1	3e-05	6
0.00224986	1024	2	6e-05	9
0.00224986	1024	3	9e-05	12
0.00224986	1024	4	0.00012	15
0.00237485	1024	5	0.00015	18
0.00237485	1024	6	0.00018	21
0.00249984	1024	7	0.00021	24
0.00249984	1024	8	0.00024	27
0.0031248	1024	9	0.00027	30
0.0031248	1024	10	0.0003	33
0.0031248	1024	11	0.00033	36
0.00324979	1024	12	0.00036	39
0.00324979	1024	13	0.00039	42
0.00337478	1024	14	0.00042	45
0.00337478	1024	15	0.00045	48
0.00349978	1024	16	0.00048	51
0.00349978	1024	17	0.00051	54
0.00349978	1024	18	0.00054	57
0.00412474	1024	19	0.00057	60
0.00412474	1024	20	0.0006	63
0.00424973	1024	21	0.00063	66
0.00424973	1024	22	0.00066	69
0.00437472	1024	23	0.00069	72
0.00437472	1024	24	0.00072	75
0.00437472	1024	25	0.00075	78
0.00449971	1024	26	0.00078	81
0.00449971	1024	27	0.00081	84
0.00512467	1024	28	0.00084	87
0.00512467	1024	29	0.00087	90
0.00524966	1024	30	0.0009	93
0.00524966	1024	31	0.00093	96
0.00524966	1024	32	0.00096	99
0.00537466	1024	33	0.00099	102
0.00537466	1024	34	0.00102	105
0.00549965	1024	35	0.00105	108
0.00549965	1024	36	0.00108	111
0.00612461	1024	37	0.00111	114
0.00612461	1024	38	0.00114	117
0.00612461	1024	39	0.00117	120
0.0062496	1024	40	0.0012	123
0.0062496	1024	41	0.00123	126
0.00637459	1024	42	0.00126	129
0.00637459	1024	43	0.00129	132
0.00649958	1024	44	0.00132	135
0.00649958	1024	45	0.00135	138
0.00649958	1024	46	0.00138	141
0.00712454	1024	47	0.00141	144
0.00712454	1024	48	0.00144	147
0.00724954	1024	49	0.00147	150
0.00724954	1024	50	0.0015	153
0.00737453	1024	51	0.00153	156
0.00737453	1024	52	0.00156	159
0.00737453	1024	53	0.00159	162
0.00749952	1024	54	0.00162	165
0.00749952	1024	55	0.00165	168
0.00812448	1024	56	0.00168	171
0.00812448	1024	57	0.00171	174
0.00824947	1024	58	0.00174	177
0.00824947	1024	59	0.00177	180
0.00824947	1024	60	0.0018	183
0.00837446	1024	61	0.00183	186
0.00837446	1024	62	0.00186	189
0.00849946	1024	63	0.00189	192
0.00849946	1024	64	0.00192	195
0.00912442	1024	65	0.00195	198
0.00912442	1024	66	0.00198	201
0.00912442	1024	67	0.00201	204
0.00924941	1024	68	0.00204	207
0.00924941	1024	69	0.00207	210
0.0093744	1024	70	0.0021	213
0.0093744	1024	71	0.00213	216
0.00949939	1024	72	0.00216	219
0.00949939	1024	73	0.00219	222
0.00949939	1024	74	0.00222	225
0.0101244	1024	75	0.00225	228
0.0101244	1024	76	0.00228	231
0.0102493	1024	77	0.00231	234
0.0102493	1024	78	0.00234	237
0.0102493	1024	79	0.00237	240
0.0103743	1024	80	0.0024	243
0.0103743	1024	81	0.00243	246
0.0104993	1024	82	0.00246	249
0.0104993	1024	83	0.00249	252
0.0111243	1024	84	0.00252	255
0.0111243	1024	85	0.00255	258
0.0111243	1024	86	0.00258	261
0.0112493	1024	87	0.00261	264
0.0112493	1024	88	0.00264	267
0.0113743	1024	89	0.00267	270
0.0113743	1024	90	0.0027	273
0.0114993	1024	91	0.00273	276
0.0114993	1024	92	0.00276	279
0.0114993	1024	93	0.00279	282
0.0121242	1024	94	0.00282	285
0.0121242	1024	95	0.00285	288
0.0122492	1024	96	0.00288	291
0.0122492	1024	97	0.00291	294
0.0123742	1024	98	0.00294	297
0.0123742	1024	99	0.00297	300
0.0123742	1024	100	0.003	303
0.0124992	1024	101	0.00303	306
0.0124992	1024	102	0.00306	309
0.0131242	1024	103	0.00309	312
0.0131242	1024	104	0.00312	315
0.0132492	1024	105	0.00315	318
0.0132492	1024	106	0.00318	321
0.0132492	1024	107	0.00321	324
0.0133741	1024	108	0.00324	327
0.0133741	1024	109	0.00327	330
0.0134991	1024	110	0.0033	333
0.0134991	1024	111	0.00333	336
0.0141241	1024	112	0.00336	339
0.0141241	1024	113	0.00339	342
0.0141241	1024	114	0.00342	345
0.0142491	1024	115	0.00345	348
0.0142491	1024	116	0.00348	351
0.0143741	1024	117	0.00351	354
0.0143741	1024	118	0.00354	357
0.0144991	1024	119	0.00357	360
0.0144991	1024	120	0.0036	363
