0.000249984	1	47.006	14	212	0
0.000374976	1	47.1539	14	212	0
0.000499968	1	46.978	14	212	0
0.00112493	1	45.8439	14	212	0
0.00124992	1	47.4477	14	212	0
0.00137491	1	47.5039	14	212	0
0.0014999	1	47.5797	14	212	0
0.00151776	2	47.5905	2	1056	28
0.00212486	1	47.4356	14	7411	28
0.00224986	1	47.0714	14	7411	28
0.00237485	1	46.8869	14	7411	28
0.00249984	1	47.0774	14	7411	28
0.00262483	2	46.5743	14	7411	28
0.00274982	2	46.7921	14	7411	28
0.00287482	2	47.2458	14	7411	28
0.00299981	2	47.5128	14	7334	28
0.0031248	1	47.0798	14	7411	28
0.00324979	1	46.8072	14	7411	28
0.00337478	1	45.9019	14	7411	28
0.00349978	1	46.4325	14	7411	28
0.00362477	2	46.2639	14	7411	28
0.00374976	2	48.1991	14	7411	28
0.00387475	2	47.661	14	7411	28
0.00399974	2	46.6888	14	7334	28
0.00412474	1	45.9358	14	7411	28
0.00424973	1	46.9794	14	7411	28
0.00437472	1	46.8754	14	7411	28
0.00449971	1	46.8709	14	7411	28
0.0046247	2	47.2587	14	7411	28
0.0047497	2	47.1869	14	7411	28
0.00487469	2	45.9302	14	7411	28
0.00499968	2	46.0781	14	7334	28
0.00512467	1	47.0406	14	7411	28
0.00524966	1	47.0136	14	7411	28
0.00537466	1	46.9877	14	7411	28
0.00549965	1	46.903	14	7411	28
0.00562464	2	46.5666	14	7411	28
0.00574963	2	47.1802	14	7411	28
0.00587462	2	47.6015	14	7411	28
0.00599962	2	47.0566	14	7334	28
0.00612461	1	46.995	14	7411	28
0.0062496	1	46.3432	14	7411	28
0.00637459	1	46.9859	14	7411	28
0.00649958	1	46.4562	14	7411	28
0.00662458	2	47.3157	14	7411	28
0.00674957	2	45.9846	14	7411	28
0.00687456	2	46.8851	14	7411	28
0.00699955	2	46.5604	14	7334	28
0.00712454	1	46.3217	14	7411	28
0.00724954	1	46.1971	14	7411	28
0.00737453	1	46.1962	14	7411	28
0.00749952	1	45.9207	14	7411	28
0.00762451	2	45.6158	14	7411	28
0.0077495	2	46.0896	14	7411	28
0.0078745	2	45.7895	14	7411	28
0.00799949	2	45.8356	14	7334	28
0.00812448	1	46.0814	14	7411	28
0.00824947	1	46.1578	14	7411	28
0.00837446	1	46.2985	14	7411	28
0.00849946	1	45.9789	14	7411	28
0.00862445	2	46.7109	14	7411	28
0.00874944	2	48.1217	14	7411	28
0.00887443	2	47.4983	14	7411	28
0.00899942	2	45.9517	14	7334	28
0.00912442	1	45.6192	14	7411	28
0.00924941	1	45.8894	14	7411	28
0.0093744	1	45.893	14	7411	28
0.00949939	1	45.8919	14	7411	28
0.00962438	2	46.0795	14	7411	28
0.00974938	2	45.6929	14	7411	28
0.00987437	2	46.003	14	7411	28
0.00999936	2	45.7444	14	7411	28
0.0101244	1	45.8915	14	7411	28
0.0102493	1	46.3888	14	7411	28
0.0103743	1	46.3982	14	7411	28
0.0104993	1	46.4001	14	7411	28
0.0106243	2	46.2805	14	7411	28
0.0107493	2	46.1757	14	7411	28
0.0108743	2	46.6403	14	7411	28
0.0109993	2	46.193	14	7411	28
0.0111243	1	46.4041	14	7411	28
0.0112493	1	47.1495	14	7411	28
0.0113743	1	47.6021	14	7411	28
0.0114993	1	47.1477	14	7411	28
0.0116243	2	47.6395	14	7411	28
0.0117492	2	47.8995	14	7411	28
