-80.101,-55.6191
-81.0667,-55.8113
-80.848,-55.77
-81.0041,-55.7995
-81.1397,-55.825
-80.6605,-55.728
-79.3911,-55.4733
-78.4691,-55.2817
-77.9442,-55.1785
-77.741,-55.1362
-77.3516,-55.0591
-77.2074,-55.0255
-77.0827,-54.999
-77.3324,-55.0458
-77.564,-55.0923
-77.8832,-55.1535
-77.5528,-55.0885
-77.5127,-55.0794
-77.1006,-54.9995
-76.9738,-54.9731
-76.7896,-54.9374
-76.729,-54.9248
-76.4437,-54.869
-76.6652,-54.9105
-76.7299,-54.9238
-76.8414,-54.9458
-76.8348,-54.9458
-76.8046,-54.9402
-76.6558,-54.9135
-76.568,-54.8982
-76.4321,-54.8725
-76.6862,-54.923
-76.9041,-54.9655
-77.4492,-55.0775
-77.9159,-55.1711
-78.1264,-55.2108
-78.443,-55.2768
-78.8286,-55.3566
-79.1322,-55.419
-78.7657,-55.3448
-78.3967,-55.2726
-78.701,-55.3349
-79.1652,-55.4305
-79.1198,-55.4193
-79.0455,-55.4052
-79.0402,-55.4016
-79.3628,-55.4679
-78.9208,-55.379
-78.8383,-55.3634
-78.9527,-55.3876
-78.0302,-55.2009
-77.898,-55.1737
-77.967,-55.1848
-77.3054,-55.0471
-76.6708,-54.9164
-77.4765,-55.081
-76.9661,-54.9771
-76.6286,-54.9096
-76.6286,-54.9096
-76.5052,-54.8852
-77.097,-55.0047
-77.8158,-55.1503
-78.3444,-55.2605
-78.4881,-55.2922
-78.4144,-55.276
-78.0824,-55.2108
-78.628,-55.3234
-77.8731,-55.167
-77.0842,-55.0038
-76.9712,-54.9809
-77.1916,-55.0225
-78.8369,-55.3607
-78.7119,-55.3346
-79.1507,-55.4225
-79.4554,-55.4827
-79.8529,-55.5633
-78.7692,-55.343
-78.3474,-55.2588
-77.8068,-55.1506
-77.5225,-55.0914
-76.6893,-54.9211
-76.6768,-54.9163
-76.7964,-54.9374
-76.969,-54.9683
-76.6108,-54.8969
-76.4142,-54.8602
-76.2312,-54.8239
-75.7882,-54.7367
-75.4534,-54.6706
-75.0011,-54.5773
-75.2402,-54.6235
-75.3469,-54.6448
-75.4246,-54.6606
-75.566,-54.6896
-75.8299,-54.7412
-75.9941,-54.7741
-76.0424,-54.7854
-76.2827,-54.8301
-76.428,-54.8583
-76.4521,-54.8639
-76.5408,-54.8815
-76.6204,-54.8963
-76.4796,-54.8724
-76.6168,-54.9003
-76.5691,-54.8925
-76.4552,-54.8723
-76.401,-54.8632
-76.4753,-54.8772
-76.5423,-54.8898
-76.4894,-54.881
-76.8319,-54.9492
-77.1513,-55.0134
-77.6305,-55.1099
-77.8109,-55.1475
-78.4046,-55.2673
-78.7309,-55.3333
-78.8048,-55.3497
-77.9847,-55.1801
-77.7104,-55.1267
-78.3702,-55.2609
-78.5373,-55.2969
-78.3209,-55.2472
-77.9242,-55.1707
-78.0253,-55.1917
-78.3788,-55.2625
-79.0177,-55.3922
-78.0758,-55.2012
-78.9817,-55.3854
-79.119,-55.4139
-79.1281,-55.4156
-79.495,-55.4929
-79.4891,-55.4946
-79.0362,-55.4034
-78.6222,-55.3176
-78.6467,-55.3246
-78.1173,-55.2174
-77.3597,-55.0606
-77.2334,-55.0335
-77.4003,-55.0683
-77.6048,-55.1087
-79.0862,-55.4103
-78.7514,-55.3396
-78.4995,-55.2852
-78.5773,-55.2997
-78.5514,-55.2949
-78.3702,-55.2609
-77.9433,-55.1723
-78.4583,-55.282
-78.0867,-55.2075
-77.6295,-55.1133
-77.3576,-55.0537
-76.7196,-54.9268
-76.51,-54.8815
-76.6948,-54.916
-76.5065,-54.8797
-76.4307,-54.8644
-76.3803,-54.8506
-76.3253,-54.838
-76.1198,-54.7975
-75.9264,-54.7592
-75.8556,-54.7448
-75.9749,-54.7694
-75.8488,-54.7435
-75.8923,-54.7503
-75.8473,-54.7392
-75.8065,-54.7302
-75.6151,-54.6916
-75.5624,-54.6819
-75.4244,-54.6563
-75.359,-54.6442
-75.2467,-54.6247
-75.3337,-54.6423
-75.3447,-54.6457
-75.4662,-54.6697
-75.6446,-54.7066
-75.9875,-54.7761
-76.067,-54.7951
-76.0094,-54.7842
-76.1936,-54.8241
-76.579,-54.9027
-76.702,-54.9247
-77.6777,-55.1206
-78.8826,-55.3668
-79.3352,-55.4573
-79.8361,-55.5571
-79.4461,-55.4809
-79.1849,-55.4316
-79.2128,-55.4369
-79.3063,-55.4572
-78.8475,-55.3651
-78.6939,-55.3312
-78.3788,-55.2625
-78.3185,-55.2512
-78.0843,-55.2028
-77.8936,-55.163
-77.9267,-55.1692
-78.2075,-55.2281
-78.8722,-55.3598
-78.2422,-55.2303
-78.1248,-55.2084
-78.0799,-55.2041
-78.2919,-55.2505
-78.2919,-55.2505
-78.9851,-55.3912
-79.7377,-55.5416
-79.5801,-55.509
-80.0073,-55.5954
-79.6842,-55.5286
-79.3433,-55.4615
-79.2128,-55.4369
-78.9186,-55.3736
-78.9907,-55.3871
-79.1849,-55.4316
-79.3063,-55.4572
-79.6776,-55.5331
-78.8933,-55.3738
-78.5596,-55.3058
-79.3157,-55.459
-79.5846,-55.5127
-79.231,-55.443
-78.7101,-55.3367
-78.3525,-55.2642
-77.9611,-55.1817
-77.3149,-55.0505
-76.9948,-54.984
-76.8717,-54.9553
-76.7523,-54.9279
-76.4111,-54.8618
-76.3258,-54.8426
-76.3749,-54.8507
-76.0875,-54.7959
-75.8387,-54.7472
-75.8548,-54.7481
-75.7673,-54.7306
-75.7406,-54.7245
-75.7462,-54.7244
-75.5132,-54.6785
-75.4193,-54.6609
-75.3713,-54.6506
-75.1223,-54.6014
-75.0831,-54.594
-75.2349,-54.6211
-75.3058,-54.6357
-75.2861,-54.6321
-75.227,-54.621
-75.5448,-54.6831
-75.6309,-54.704
-75.9628,-54.7694
-76.0087,-54.7801
-76.3691,-54.8507
-76.2033,-54.8197
-76.5506,-54.8879
-76.767,-54.9332
-77.6223,-55.1084
-77.9442,-55.1785
-78.8016,-55.3515
-77.7649,-55.1426
-77.7581,-55.1433
-77.8257,-55.1561
-77.0671,-54.9961
-76.9041,-54.9655
-77.6746,-55.1237
-77.1049,-55.0062
-76.6256,-54.9079
-76.4521,-54.874
-77.0498,-54.9958
-77.1793,-55.0217
-77.995,-55.1881
-78.0253,-55.1917
-77.8907,-55.1664
-77.6695,-55.119
-77.9516,-55.1739
-77.5779,-55.0966
-76.6692,-54.9136
-77.3713,-55.0546
-78.4865,-55.285
-78.4952,-55.2866
-78.3184,-55.2489
-78.4312,-55.2678
-78.4995,-55.2852
-78.3525,-55.2553
-78.2672,-55.2393
-77.2611,-55.034
-77.4199,-55.0703
-77.728,-55.1282
-77.5059,-55.0831
-77.3011,-55.0399
-76.8641,-54.9539
-76.8337,-54.9482
-76.4601,-54.8766
-76.052,-54.7892
-76.932,-54.9735
-77.2667,-55.0382
-77.0495,-54.9943
-77.039,-54.988
-76.4845,-54.8756
-76.687,-54.9122
-76.5912,-54.8967
-76.7496,-54.925
-76.511,-54.8794
-76.4942,-54.8751
-76.4578,-54.8684
-76.4685,-54.8681
-76.129,-54.8026
-76.0749,-54.7903
-75.9749,-54.7694
-75.7612,-54.7284
-75.7887,-54.7335
-75.8231,-54.7399
-75.9195,-54.7579
-75.7492,-54.7237
-75.7735,-54.7295
-75.5065,-54.6772
-75.5873,-54.6923
-75.4513,-54.6656
-75.6583,-54.7091
-75.8093,-54.7374
-75.9471,-54.7642
-76.2569,-54.8265
-76.4287,-54.8629
-76.5026,-54.8801
-76.8372,-54.9476
-77.3782,-55.0591
-77.646,-55.1164
-77.4765,-55.081
-77.3956,-55.0657
-77.3586,-55.0621
-77.5893,-55.1094
-77.416,-55.073
-77.5834,-55.1064
-77.1476,-55.0157
-77.4417,-55.0727
-77.7186,-55.1283
-77.5088,-55.0871
-77.9748,-55.1822
-78.5213,-55.2916
-78.3301,-55.2555
-78.0374,-55.1961
-78.0662,-55.1974
-77.8006,-55.1437
-77.9411,-55.1759
-77.7596,-55.136
-77.3792,-55.0561
-77.4417,-55.0727
-77.5543,-55.0939
-77.5619,-55.0936
-78.1583,-55.2146
-77.1827,-55.0193
-77.2611,-55.034
-77.3294,-55.0516
-77.5306,-55.0929
-77.416,-55.073
-78.0877,-55.2097
-77.7328,-55.1385
-77.7817,-55.1458
-77.8088,-55.1529
-77.775,-55.1465
-78.494,-55.291
-78.7657,-55.3448
-79.2315,-55.4404
-78.9187,-55.3761
-78.7336,-55.3363
-78.4586,-55.2843
-78.2996,-55.2542
-77.0576,-55.0018
-76.8236,-54.9544
-77.0498,-54.9988
-76.8934,-54.9648
-76.4142,-54.8635
-76.0662,-54.7919
-76.2048,-54.8156
-75.8986,-54.7552
-75.5984,-54.6931
-75.3847,-54.6505
-75.7968,-54.7326
-76.022,-54.7793
-75.9174,-54.7598
-75.7019,-54.7137
-75.3263,-54.6381
-75.1653,-54.6049
-74.879,-54.5498
-75.1781,-54.6073
-75.6142,-54.6973
-75.9126,-54.7566
-75.9174,-54.7563
-76.0359,-54.7769
-75.9324,-54.7564
-76.0565,-54.7807
-76.1447,-54.7984
-76.1899,-54.8105
-76.2301,-54.8226
-76.5037,-54.8781
-76.438,-54.8658
-76.2474,-54.829
-76.2341,-54.8276
-76.3818,-54.8564
-76.3453,-54.8495
-76.5218,-54.8848
-76.6317,-54.9078
-76.767,-54.9332
-76.8296,-54.9461
-76.6665,-54.9168
-76.3851,-54.8625
-76.8166,-54.9463
-76.9324,-54.9722
-76.8549,-54.9535
-76.6991,-54.9192
-76.8348,-54.9458
-76.5348,-54.8884
-76.5867,-54.8994
-76.7652,-54.9353
-76.8145,-54.9433
-76.9008,-54.9621
-76.8472,-54.9521
-77.3463,-55.0532
-77.6789,-55.1226
-77.8987,-55.1719
-78.1783,-55.229
-78.4498,-55.2827
-78.326,-55.2592
-78.2819,-55.2508
-78.6401,-55.321
-78.7553,-55.3452
-79.1105,-55.4175
-78.181,-55.2253
-77.7576,-55.1394
-78.9342,-55.3841
-78.6377,-55.3229
-78.5203,-55.3006
-79.0548,-55.407
-79.077,-55.4086
-79.123,-55.4173
-78.955,-55.383
-78.9907,-55.3871
-79.599,-55.5125
-78.8826,-55.3668
-78.6714,-55.3245
-77.8853,-55.1615
